smiles,hit0,hit1
[H]c1c([H])c([H])c2c(c1[H])N([H])[C@H]1N(c3c([H])c([H])c([H])c4nnc([H])n34)C([H])([H])C([H])([H])[C@@]21[H],B0691a,B0875b
[H]C([H])=C([H])C([H])([H])n1c(-c2c([H])nc([H])c([H])c2[H])nnc1-c1c([H])c([H])c2nnc3n2c1[C@]12[C@H](C([H])([H])[C@]([H])(C3([H])[H])C1([H])[H])[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C2([H])[H],B0691a,B0914a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])[C@@]3([C@@H]4N5C(NN[C@@H]5C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])S2(=O)=O)c([H])c1[H],B0691a,B0914b
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691a,B0931a
[H]c1nc([H])c([H])c([C@@]2([H])N(c3c([H])c([H])c([H])c4nnc([H])n34)S(=O)(=O)[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C2([H])[H])c1[H],B0691a,B0931b
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])[C@]3([H])Sc4c([H])c([H])c5nnc([H])n5c4N3S2(=O)=O)c([H])c1[H],B0691a,B0938a
[H]c1c([H])c([H])c([C@]2([H])C3(C([H])([H])N(c4c([H])c([H])c([H])c5nnc([H])n45)S2(=O)=O)C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c([H])c1[H],B0691a,B1020a
[H]S[C@](Cl)(C(=O)N([H])C1(c2nnc(-c3sc([H])c([H])c3[H])[nH]2)C([H])([H])C([H])([H])C1([H])[H])C([H])([H])N([H])c1c([H])c([H])c(N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)n2c([H])nnc12,B0691a,B1159c
[H]S[C@]([H])(Cl)C(=O)N1C([H])([H])c2c(sc([H])c2[H])C([H])([H])[C@]1([H])N([H])c1c([H])c(N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)n2c([H])nnc2c1[H],B0691a,B1169a
[H]C1:S:C2[C@H](C3C([H])C(F)C([H])C([H])[C@H]3N1)C([H])[C@H]1NNC([H])N1[C@H]2N1C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])S1(=O)=O,B0691a,B1219a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[C@@]4([H])C([H])([H])C([H])([H])[C@]5([H])C([H])([H])C([H])([H])C([H])([H])[C@@]54[H])[S@@](=O)C([H])([H])N=[S@@]32=O)c([H])c1[H],B0691a,B1264a
[H]c1nsc(S(=O)(=O)N([H])C([H])([H])C([H])([H])c2c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)n3c([H])nnc3c2[H])c1[H],B0691a,B1307a
[H]c1nsc(S(=O)(=O)N([H])C([H])([H])C([H])([H])c2c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)n3c([H])nnc3c2[H])c1[H],B0691a,B1307b
[H]Oc1c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])c2c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)n3c([H])nnc3c2[H])c([H])c1[H],B0691a,B1361a
[H]Oc1c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])c2c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)n3c([H])nnc3c2[H])c([H])c1[H],B0691a,B1361b
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N(c3c([H])c(C([H])([H])N([H])S(=O)(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691a,B1368a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N(c3c([H])c(C([H])([H])N([H])S(=O)(=O)c4nn(C([H])([H])[H])c([H])c4[H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691a,B1456a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N(c3c([H])c(C([H])([H])N([H])S(=O)(=O)c4nn(C([H])([H])[H])c([H])c4[H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691a,B1456b
[H]c1nc(S(=O)(=O)N([H])C([H])([H])c2c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)n3c([H])nnc3c2[H])c([H])s1,B0691a,B1457a
[H]c1nc(S(=O)(=O)N([H])C([H])([H])c2c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)n3c([H])nnc3c2[H])c([H])s1,B0691a,B1457b
[H]c1nc(N([H])[H])c([H])c([H])c1S(=O)(=O)N([H])C([H])([H])C([H])([H])c1c([H])c(N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)n2c([H])nnc2c1[H],B0691a,B1460a
[H]c1nc(N([H])[H])c([H])c([H])c1S(=O)(=O)N([H])C([H])([H])C([H])([H])c1c([H])c(N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)n2c([H])nnc2c1[H],B0691a,B1460b
[H]/C(C(=O)OC([H])([H])C([H])([H])[H])=C(\[H])c1c([H])c([H])c(N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)n2c([H])nnc12,B0691a,B1462a
[H]/C(C(=O)OC([H])([H])C([H])([H])[H])=C(\[H])c1c([H])c([H])c(N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)n2c([H])nnc12,B0691a,B1462b
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N(c3c([H])c(N=[S@](=O)(N([H])C([H])([H])c4c([H])c([H])c5c(c4[H])OC([H])([H])O5)C([H])([H])C([H])([H])[H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691b,7gp9-a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691b,7gq4-a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])[C@]([C@H]3C([H])[C@@H]4C([H])C5NC([H])C([H])[C@H]5C([H])[C@H]4C4NNC([H])N43)(C([H])([H])N([H])[H])S2(=O)=O)c([H])c1[H],B0691b,7gok-a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])[C@@]([H])(C([H])([H])[C@@]3([H])OC([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[H])N(c3c([H])c([H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691b,7gol-a
[H]c1c([H])c([H])c([C@]2([H])c3c(F)c([H])c([H])c(C([H])([H])[H])c3N(c3c([H])c([H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691b,7gov-a
[H]c1c(/C(=N\C([H])([H])C([H])([H])N([H])c2c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)n3c([H])nnc3c2[H])N([H])C([H])([H])C(=O)OC([H])([H])[H])noc1C([H])([H])[H],B0691b,7goy-a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N([C@H]3C([H])C([H])C([H])C4N3C([H])NN4N([H])[H])S2(=O)=O)c([H])c1[H],B0691b,7gqf-a
[H]c1c([H])c([H])c([C@]2([H])[C@]([H])(C([H])([H])[H])C(=O)N([C@H]3C([H])C([H])C([H])C4N(Br)NC([H])N43)S2(=O)=O)c([H])c1[H],B0691b,7gqh-a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691b,7go2-a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N([C@]3([H])n4c(N([H])[H])nnc4C([H])([H])C([H])([H])[C@]34C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C(=O)N([H])C([H])([H])[H])C([H])([H])C4([H])[H])S2(=O)=O)c([H])c1[H],B0691b,B0436a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N([C@]3([H])n4c(N([H])[H])nnc4C([H])([H])C([H])([H])[C@@]34C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C4([H])[H])S2(=O)=O)c([H])c1[H],B0691b,B0439a
[H]c1c([H])c([H])c(C([H])([H])N(C(=O)N([H])c2c([H])c([H])c3nnc([H])n3c2N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)C([H])([H])[H])c([H])c1[H],B0691b,B0446b
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N([C@]3([H])n4c(N([H])[H])nnc4C([H])([H])C([H])([H])[C@]34C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])[H])[C@@]([H])(OC([H])([H])[H])C4([H])[H])S2(=O)=O)c([H])c1[H],B0691b,B0450a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N([C@]3([H])n4c(N([H])[H])nnc4C([H])([H])C([H])([H])[C@@]34C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])[H])[C@@]([H])(OC([H])([H])[H])C4([H])[H])S2(=O)=O)c([H])c1[H],B0691b,B0450b
[H]c1c([H])c([H])c(C([H])([H])N(C(=O)c2c([H])c([H])c3nnc([H])n3c2N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)C([H])([H])[H])c([H])c1[H],B0691b,B0454a
[H]c1c([H])c([H])c(C([H])([H])N(C(=O)c2c([H])c([H])c3nnc([H])n3c2N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)C([H])([H])[H])c([H])c1[H],B0691b,B0454b
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N([C@]3([H])n4c(N([H])[H])nnc4C([H])([H])C([H])([H])[C@]34C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])C([H])([H])[H])C([H])([H])C4([H])[H])S2(=O)=O)c([H])c1[H],B0691b,B0455a
[H]OC([H])([H])c1c([H])c([H])c([C@]2([H])C([H])([H])N(C(=O)c3c([H])c([H])c4nnc([H])n4c3N3C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],B0691b,B0525a
[H]OC([H])([H])c1c([H])c([H])c([C@]2([H])C([H])([H])N(C(=O)c3c([H])c(N4C([H])([H])C([H])([H])[C@@]([H])(c5c([H])c([H])c([H])c([H])c5[H])S4(=O)=O)n4c([H])nnc4c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],B0691b,B0525b
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691b,B0691a
[H]c1c([H])c([H])c(-c2n[nH]c(C([H])([H])N([H])c3c([H])c(N4C([H])([H])C([H])([H])[C@@]([H])(c5c([H])c([H])c([H])c([H])c5[H])S4(=O)=O)n4c([H])nnc4c3[H])n2)c([H])c1[H],B0691b,B0723a
[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])N(c3c([H])c([H])c([H])c4nnc([H])n34)S(=O)(=O)[C@]21[H],B0691b,B0742a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691b,B0805a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691b,B0805b
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N([C@]3([H])n4c(N([H])[H])nnc4C([H])([H])C([H])([H])[C@]34N([H])C([H])([H])C([H])([H])N([H])C4([H])[H])S2(=O)=O)c([H])c1[H],B0691b,B0857a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N([C@]3([H])n4c(N([H])[H])nnc4C([H])([H])C([H])([H])[C@]34N([H])C([H])([H])C([H])([H])N([H])C4([H])[H])S2(=O)=O)c([H])c1[H],B0691b,B0857b
[H]c1c2c(n3c([H])nnc3c1[H])C([H])([H])[C@@]1(C2([H])[H])C([H])([H])C([H])([H])[C@@]2([H])[C@@H]3C([H])C([H])C([H])[C@H]4NC([H])[C@H]([C@@H]43)N([H])[C@@]12[H],B0691b,B0875a
[H]c1c([H])c([H])c2c(c1[H])N([H])[C@H]1N(c3c([H])c([H])c([H])c4nnc([H])n34)C([H])([H])C([H])([H])[C@@]21[H],B0691b,B0875b
[H]C([H])=C([H])C([H])([H])n1c(-c2c([H])nc([H])c([H])c2[H])nnc1-c1c([H])c([H])c2nnc3n2c1[C@]12[C@H](C([H])([H])[C@]([H])(C3([H])[H])C1([H])[H])[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C2([H])[H],B0691b,B0914a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])[C@@]3([C@H]4N5C(NN[C@@H]5C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C4([H])[H])S2(=O)=O)c([H])c1[H],B0691b,B0914b
[H]c1c([H])c(N2C([H])([H])C([H])([H])[C@@]3([C@@H]4C([H])C([H])C([H])[C@H]4N([H])C([H])([H])C3([H])[H])S2(=O)=O)n2c([H])nnc2c1[H],B0691b,B0931a
[H]c1nc([H])c([H])c([C@@]2([H])N(c3c([H])c([H])c([H])c4nnc([H])n34)S(=O)(=O)[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C2([H])[H])c1[H],B0691b,B0931b
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])[C@]3([H])Sc4c([H])c([H])c5nnc([H])n5c4N3S2(=O)=O)c([H])c1[H],B0691b,B0938a
[H]c1c2c(n3c([H])nnc3c1[H])N1C([H])([H])C([H])([H])[C@@]3([H])[C@]4([H])OC([H])([H])C([H])([H])[C@]4([H])SC([H])([H])C([H])([H])[C@]13S2,B0691b,B0938b
[H]c1c([H])c([H])c([C@]2([H])C3(C([H])([H])N(c4c([H])c([H])c([H])c5nnc([H])n45)S2(=O)=O)C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c([H])c1[H],B0691b,B1020a
[H]S[C@](Cl)(C(=O)N([H])C1(c2nnc(-c3sc([H])c([H])c3[H])[nH]2)C([H])([H])C([H])([H])C1([H])[H])C([H])([H])N([H])c1c([H])c([H])c(N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)n2c([H])nnc12,B0691b,B1159c
[H]S[C@]([H])(Cl)C(=O)N1C([H])([H])c2c(sc([H])c2[H])C([H])([H])[C@]1([H])N([H])c1c([H])c([H])c(N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)n2c([H])nnc12,B0691b,B1169a
[H]c1nc(N([H])N([H])[C@@]2([H])OC2([H])[H])c([H])c([H])c1[C@@]12[S@@](=O)C([H])([H])N=[S@]1(=O)[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C2([H])[H],B0691b,B1264a
[H]c1nsc(S(=O)(=O)N([H])C([H])([H])C([H])([H])n2nc([H])c3c(N4C([H])([H])C([H])([H])[C@@]([H])(c5c([H])c([H])c([H])c([H])c5[H])S4(=O)=O)c([H])c([H])c([H])c32)c1[H],B0691b,B1307a
[H]c1nsc(S(=O)(=O)N([H])C([H])([H])C([H])([H])c2c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)n3c([H])nnc3c2[H])c1[H],B0691b,B1307b
[H]Oc1c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])C([H])([H])c2c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)n3c([H])nnc3c2[H])c([H])c1[H],B0691b,B1361a
[H]Oc1c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])C([H])([H])c2c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)n3c([H])nnc3c2[H])c([H])c1[H],B0691b,B1361b
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N(c3c([H])c(C([H])([H])N([H])S(=O)(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691b,B1368a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N(c3c([H])c(C([H])([H])N([H])S(=O)(=O)c4nn(C([H])([H])[H])c([H])c4[H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691b,B1456a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N(c3c([H])c(C([H])([H])N([H])S(=O)(=O)c4nn(C([H])([H])[H])c([H])c4[H])c([H])c4nnc([H])n34)S2(=O)=O)c([H])c1[H],B0691b,B1456b
[H]c1nc(S(=O)(=O)N([H])C([H])([H])c2c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)n3c(C([H])([H])[H])nnc3c2[H])c([H])s1,B0691b,B1457a
[H]c1nc(S(=O)(=O)N([H])[C@H]2[C@H](N3C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)N3C([H])NN[C@@]34C([H])[C@@H]2C4([H])[H])c([H])s1,B0691b,B1457b
[H]c1nc(N([H])[H])c([H])c([H])c1S(=O)(=O)N([H])C([H])([H])C([H])([H])c1c([H])c(N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)n2c([H])nnc2c1[H],B0691b,B1460a
[H]c1nc(N([H])[H])c([H])c([H])c1S(=O)(=O)N([H])C([H])([H])C([H])([H])c1c([H])c(N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)n2c([H])nnc2c1[H],B0691b,B1460b
[H]/C(C(=O)OC([H])([H])C([H])([H])[H])=C(\[H])c1c([H])c([H])c(N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)n2c([H])nnc12,B0691b,B1462a
[H]/C(C(=O)OC([H])([H])C([H])([H])[H])=C(\[H])c1c([H])c([H])c(N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)n2c([H])nnc12,B0691b,B1462b
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])N([C@H]3[C@H](N([H])S(=O)(=O)N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])[C@@H]4C([H])[C@@]5(NNC([H])N35)C4([H])[H])S2(=O)=O)c([H])c1[H],B0691b,B1463a
[H]c1n[nH]c(C([H])([H])C(=O)N([H])c2c(OC([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c(F)c3c2C([H])([H])C([H])([H])N([H])C3([H])[H])c1[H],B0693a,7gon-a
[H]C(=O)/N=C(\N(c1c([H])c([H])c([H])c(C([H])([H])N([H])C([H])([H])C([H])([H])[H])c1[H])N([H])[C@]([H])(N([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])c1n[nH]c([H])c1[H],B0693a,7gp6-a
[H]c1[nH]nc(C([H])([H])C2=NS(=O)(=O)c3c([H])c([H])c4c(c3N2[H])C([H])([H])C([H])([H])N([H])C4([H])[H])c1[H],B0693a,7gp8-a
[H]c1n[nH]c(C([H])([H])C(=O)[C@]2([H])c3c([H])c([H])c([H])c4c3[C@@]([H])(N(C(=O)C([H])([H])[H])C2([H])[H])C([H])([H])N([H])C4([H])[H])c1[H],B0693a,7gpu-b
[H]c1n[nH]c(C([H])([H])C(=O)N([H])[C@H]2C([H])C(=O)C([H])C3C2C([H])([H])C([H])([H])N([H])C3([H])[H])c1[H],B0693a,7gpw-a
[H]Oc1c([H])c([H])c2c(c1N([H])C(=O)C([H])([H])c1[nH]nc([H])c1[H])C([H])([H])C([H])([H])N([H])C2([H])[H],B0693a,7gq1-a
[H]O[C@]1([H])C([H])([H])N([H])[C@]1([H])[C@]([H])(N(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c2c1C([H])([H])C([H])([H])N([H])C2([H])[H])C([H])([H])c1[nH]nc([H])c1[H],B0693a,7goe-a
[H]c1c([H])c(N([H])C(=O)[C@]2(C([H])([H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])N([H])C([H])([H])C([H])([H])[H])c1[H],B0693a,7gps-a
[H]O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]12C([H])([H])C([H])([H])C1=C(C([H])([H])C([H])([H])N([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@@]2([H])N([H])C(=O)C([H])([H])c1[nH]nc([H])c1[H],B0693a,7god-a
[H]/C(=C(/[H])C([H])([H])[C@@]1([H])c2c(N([H])C(=O)C([H])([H])c3[nH]nc([H])c3[H])c([H])c([H])c([H])c2C([H])([H])N([H])C1([H])[H])N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C1([H])[H],B0693a,7gof-a
[H]c1[nH]nc(C([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c3c2C([H])([H])[C@]2(N([H])O[C@@]([H])([C@]([H])(N([H])[H])C([H])([H])[H])N2[H])N([H])C3([H])[H])c1[H],B0693a,7gog-a
[H]Oc1c([H])c2c(c(N(C(=O)C([H])([H])c3[nH]nc([H])c3[H])C([H])([H])[H])c1O[H])C([H])([H])C([H])([H])N([H])C2([H])[H],B0693a,7gou-a
[H]ON([H])[C@@]12C([H])([H])C([H])([H])N([H])[C@]1([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]2([H])c1c(N([H])C(=O)C([H])([H])c2[nH]nc([H])c2[H])c([H])c([H])c([H])c1C([H])([H])[H],B0693a,7gqd-a
[H]c1n[nH]c(C([H])([H])C(=O)N([H])c2c([H])c(C(=O)[C@]3([H])OC([H])([H])C([H])([H])OC3([H])[H])c([H])c3c2C([H])([H])C([H])([H])N([H])C3([H])[H])c1[H],B0693a,7goz-a
[H]O[C@]1([H])C([H])([H])C([H])([H])C2=C([C@@](F)(N([H])F)C([H])([H])N([H])C2([H])[H])[C@@]12N(C(=O)C([H])([H])c1[nH]nc([H])c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],B0693a,7gp0-a
[H]c1n[nH]c(C([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c3c2C([H])([H])C([H])([H])N([H])C3([H])[H])c1[H],B0693a,7gq5-a
[H]C(=O)N(C(=O)C([H])([H])c1[nH]nc([H])c1[H])c1c([H])c([H])c([H])c2c1[C@]([H])(N([H])C([H])([H])[H])C([H])([H])N([H])C2([H])[H],B0693a,7gnv-a
[H]OC([H])([H])C(N([H])N(C(=O)C([H])([H])c1[nH]nc([H])c1[H])c1c([H])c([H])c([H])c2c1C([H])([H])C([H])([H])N([H])C2([H])[H])(C([H])([H])[H])C([H])([H])[H],B0693a,7gpc-a
[H]c1n[nH]c(C([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c3c2C([H])([H])C([H])([H])N([H])C3([H])[H])c1[H],B0693a,7gqq-a
[H]c1n[nH]c(C([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c3c2C([H])([H])C([H])([H])N([H])C3([H])[H])c1[H],B0693a,7gqo-a
[H]c1n[nH]c(C([H])([H])C2N([H])c3c(c([H])c(F)c4c3C([H])([H])C([H])([H])N([H])C4([H])[H])C([H])([H])C(=O)C2(C([H])([H])[H])C([H])([H])[H])c1[H],B0693a,7gpi-a
[H]c1n[nH]c(C([H])([H])C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c(C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c2[H])c1[H],B0693a,7go0-a
[H]c1n[nH]c(C([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c3c2[C@]([H])(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])C([H])([H])N([H])C3([H])[H])c1[H],B0693a,7go7-a
[H]ON([H])c1c([H])c(N([H])/C(=N\C([H])([H])[H])C([H])([H])c2[nH]nc([H])c2[H])c2c(c1[H])C(F)(F)N([H])C([H])([H])C2([H])[H],B0693a,7gpg-a
[H]OC([H])([H])[C@]1([H])N(C([H])([H])[H])[C@@]2(N([H])C(=O)C([H])([H])c3nn([H])c([H])c3[H])C([H])([H])C([H])([H])C([H])([H])C3=C([H])C([H])([H])C([H])([H])N3O[C@]2([H])N1[H],B0693a,7gqa-a
[H]O[C@]([H])(N([H])C([H])([H])[H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])c1[nH]nc([H])c1[H])c1c([H])c([H])c([H])c(C([H])([H])N([H])C([H])([H])C([H])([H])[H])c1[H],B0693a,7go4-a
[H]OC([H])([H])[C@@]([H])([C@@]1([H])c2c(N([H])C(=O)C([H])([H])c3[nH]nc([H])c3[H])c([H])c([H])c([H])c2C([H])([H])N([H])C1([H])[H])S(=O)(=O)C([H])([H])[H],B0693a,7gph-a
[H]OC([H])([H])[C@]1([H])C([H])([H])C([H])([H])N(C([H])=O)[C@]([H])(N([H])[C@@]2([H])c3c(N([H])C(=O)C([H])([H])c4[nH]nc([H])c4[H])c([H])c([H])c([H])c3C([H])([H])N([H])C2([H])[H])C1([H])[H],B0693a,7gqk-a
[H]c1n[nH]c(C([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c3c2C([H])([H])C([H])([H])N([H])C3([H])[H])c1[H],B0693a,7gqn-a
[H]OC([H])([H])C(N([H])C(=O)N(C(=O)C([H])([H])c1[nH]nc([H])c1[H])c1c([H])c([H])c([H])c2c1C([H])([H])C([H])([H])N([H])C2([H])[H])(C([H])([H])[H])C([H])([H])O[H],B0693a,7gpd-a
[H]OC(=O)[C@@]([H])(O[H])C([H])([H])N1C([H])([H])c2c(F)c([H])c([H])c(N([H])C(=O)C([H])([H])c3[nH]nc([H])c3[H])c2C([H])([H])C1([H])[H],B0693a,7gpa-a
