target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1
C141758,1,,,,COC(=O)c1cc(Cl)c2[nH]cc(C)c2c1,CN1C(=O)c2ccc(N)cc2C1=O,Cc1c[nH]c2c(Cl)cc(C(=O)Nc3ccc4c(c3)C(=O)N(C)C4=O)cc12,Ester_amidation,,
C141759,1,,,,COC(=O)c1cc(Cl)c2[nH]cc(C)c2c1,CCN1Cc2cc(N)ccc2C1=O,CCN1Cc2cc(NC(=O)c3cc(Cl)c4[nH]cc(C)c4c3)ccc2C1=O,Ester_amidation,,
C199803,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,Nc1ccc2c(c1)CN(c1ccccc1)C2,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)CN(c4ccccc4)C5)cc23)CC1,Amidation,,
C199810,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,Nc1ccc2c(c1)CN(C1CC(=O)NC1=O)C2=O,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)CN(C4CC(=O)NC4=O)C5=O)cc23)CC1,Amidation,,
C199811,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,Nc1ccc2c(c1)CN(C1CC(F)CNC1=O)C2=O,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)CN(C4CC(F)CNC4=O)C5=O)cc23)CC1,Amidation,,
C199812,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)cc23)CC1,Amidation,,
C199813,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,Nc1ccc2c(c1)C(=O)N(C1CC(=O)NC1=O)C2=O,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)C(=O)N(C4CC(=O)NC4=O)C5=O)cc23)CC1,Amidation,,
C184377,1,,,,Nc1ccc2c(c1)CN(CC(F)F)C2,O=C(O)c1ccc2c(c1)C1(CC1)C(=O)N2,O=C(Nc1ccc2c(c1)CN(CC(F)F)C2)c1ccc2c(c1)C1(CC1)C(=O)N2,Amidation,,
C199814,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,CC(C)(C)OC(=O)N1C2CCC1c1cc(N)ccc12,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)C4CCC5N4C(=O)OC(C)(C)C)cc23)CC1,Amidation,,
C199816,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,Nc1ccc2c(c1)C(=O)N(C1CCCNC1=O)C2=O,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)C(=O)N(C4CCCNC4=O)C5=O)cc23)CC1,Amidation,,
C199817,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5)cc23)CC1,Amidation,,
C199821,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)cc23)CC1,Amidation,,
C199822,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,CN1C(=O)CCC(N2Cc3cc(N)ccc3C2=O)C1=O,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)CN(C4CCC(=O)N(C)C4=O)C5=O)cc23)CC1,Amidation,,
C199823,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,CN1C(=O)CCC(N2Cc3ccc(N)cc3C2=O)C1=O,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)C(=O)N(C4CCC(=O)N(C)C4=O)C5)cc23)CC1,Amidation,,
C182246,1,,,,Nc1ccc2c(c1)CN(C1CC(=O)NC1=O)C2=O,O=C(O)c1cccn2cc(CN3CCCC3)nc12,O=C1CC(N2Cc3cc(NC(=O)c4cccn5cc(CN6CCCC6)nc45)ccc3C2=O)C(=O)N1,Amidation,,
C198452,1,,,,O=C(Nc1cc(Cl)cc(C(=O)O)c1)OCc1ccccc1,CC1(c2ccc([N+](=O)[O-])cc2)NC(=O)N(N)C1=O,CC1(c2ccc([N+](=O)[O-])cc2)NC(=O)N(NC(=O)c2cc(Cl)cc(NC(=O)OCc3ccccc3)c2)C1=O,Amidation,,
C198454,1,,,,O=C(Nc1cc(Cl)cc(C(=O)O)c1)OCc1ccccc1,CC(C)(C)OC(=O)Nc1ccc2c(c1)CCC2N,CC(C)(C)OC(=O)Nc1ccc2c(c1)CCC2NC(=O)c1cc(Cl)cc(NC(=O)OCc2ccccc2)c1,Amidation,,
C198456,1,,,,O=C(Nc1cc(Cl)cc(C(=O)O)c1)OCc1ccccc1,CC(N)c1ccc(-n2cnc3ccccc32)c(F)c1,CC(NC(=O)c1cc(Cl)cc(NC(=O)OCc2ccccc2)c1)c1ccc(-n2cnc3ccccc32)c(F)c1,Amidation,,
C189321,1,,,,Nc1ccc2c(c1)CN(C1CC(F)CNC1=O)C2=O,O=C(O)c1ccc2c(c1)C1(CC1)C(=O)N2,O=C(Nc1ccc2c(c1)CN(C1CC(F)CNC1=O)C2=O)c1ccc2c(c1)C1(CC1)C(=O)N2,Amidation,,
C198463,1,,,,O=C(Nc1cc(Cl)cc(C(=O)O)c1)OCc1ccccc1,COc1cc(C(C)(C)NC(=O)OC(C)(C)C)ccc1N,COc1cc(C(C)(C)NC(=O)OC(C)(C)C)ccc1NC(=O)c1cc(Cl)cc(NC(=O)OCc2ccccc2)c1,Amidation,,
C164469,1,,,,CN1Cc2ccc(N)cc2C1,COC(=O)c1cc(Cl)c2[nH]cc(C)c2c1,Cc1c[nH]c2c(Cl)cc(C(=O)Nc3ccc4c(c3)CN(C)C4)cc12,Ester_amidation,,
C182261,1,,,,CC(C)(C)OC(=O)NC1CCc2ccc(N)cc21,O=C(O)c1cccn2cc(CN3CCCC3)nc12,CC(C)(C)OC(=O)NC1CCc2ccc(NC(=O)c3cccn4cc(CN5CCCC5)nc34)cc21,Amidation,,
C162904,1,,,,O=C(Nc1cc(Cl)cc(C(=O)O)c1)OCc1ccccc1,Cc1ccc(CN2CCCC2)cc1N,Cc1ccc(CN2CCCC2)cc1NC(=O)c1cc(Cl)cc(NC(=O)OCc2ccccc2)c1,Amidation,,
