smiles,0,1
CN(Cc1c[nH]cn1)C(=O)c1cnn(C2CCCC2)c1,7gpz-a,7gqn-a
CC(C)C(NC(=O)c1ccnn1C1CCCC1)c1ncc[nH]1,7gpz-a,7gqn-a
O=C(NCc1ncc[nH]1)c1ccn(C2CCCC2)n1,7gpz-a,7gqn-a
O=C(NCc1nc2c([nH]1)CCCC2)c1ccn(C2CCCC2)n1,7gpz-a,7gqn-a
CC(NC(=O)c1cnn(C2CCCC2)c1)c1ncc[nH]1,7gpz-a,7gqn-a
CC(NCCc1ccn(C2CCCC2)n1)c1ncc[nH]1,7gpz-a,7gqn-a
O=C(NC(CO)c1ncc[nH]1)c1ccnn1C1CCCC1,7gpz-a,7gqn-a
O=C(Cc1ccn(C2CCCC2)n1)NCCc1ncc[nH]1,7gpz-a,7gqn-a
CC(CNC(=O)c1ccn(C2CCCC2)n1)c1ncc[nH]1,7gpz-a,7gqn-a
CN(CCc1c[nH]cn1)C(=O)Cc1ccn(C2CCCC2)n1,7gpz-a,7gqn-a
O=C(Nc1cnn(C2CCCC2)c1)C(O)Cc1c[nH]cn1,7gpz-a,7gqn-a
CN(Cc1c[nH]cn1)C(=O)Nc1ccnn1C1CCCC1,7gpz-a,7gqn-a
CC(NS(=O)(=O)c1cnn(C2CCCC2)c1)c1ncc[nH]1,7gpz-a,7gqn-a
O=C(NCc1ncc[nH]1)c1ccnn1C1CCCC1,7gpz-a,7gqn-a
c1c[nH]c(-c2cncc(-c3ccn(C4CCCC4)n3)c2)n1,7gpz-a,7gqn-a
CN(Cc1c[nH]cn1)S(=O)(=O)c1ccnn1C1CCCC1,7gpz-a,7gqn-a
CC(NC(=O)c1ccn(C2CCCC2)n1)c1ncc[nH]1,7gpz-a,7gqn-a
O=C(Cc1ncc[nH]1)Nc1cnn(C2CCCC2)c1,7gpz-a,7gqn-a
CC(CC(C)NC(=O)Cn1cccn1)NC(=O)Cc1ncc[nH]1,7gpz-a,7gqn-a
CCCCC(CNC(=O)c1ncc[nH]1)NC(=O)c1cc[nH]n1,7gpz-a,7gqn-a
CCCCC(CNC(=O)c1ncc[nH]1)NC(=O)c1ccn(C)n1,7gpz-a,7gqn-a
CCN(C(=O)c1cc[nH]n1)C(C)CNC(=O)Cc1ncc[nH]1,7gpz-a,7gqn-a
CCN(C(=O)c1ccn(C)n1)C(C)CNC(=O)Cc1ncc[nH]1,7gpz-a,7gqn-a
COCCN(Cc1ncc[nH]1)C(=O)NC(C)c1ccn(C)n1,7gpz-a,7gqn-a
CN(Cc1c[nH]cn1)C(=O)Cn1cccn1,7gpz-a,7gqn-a
CN(Cc1ncc[nH]1)C(=O)Cn1cccn1,7gpz-a,7gqn-a
CN(Cc1c[nH]cn1)C(=O)Cn1cc(C#N)cn1,7gpz-a,7gqn-a
CN(C)C(=O)Cn1cc(NC(=O)NCc2ncc[nH]2)cn1,7gpz-a,7gqn-a
COC(C)c1nc2c([nH]1)CCCC2,7gpz-a,7gqn-a
CCOCc1nc2c([nH]1)CCCC2,7gpz-a,7gqn-a
COCCc1nc2c([nH]1)CCCC2,7gpz-a,7gqn-a
CCOCc1c[nH]cn1,7gpz-a,7gqn-a
CCOCc1ncc[nH]1,7gpz-a,7gqn-a
COCCc1ncc[nH]1,7gpz-a,7gqn-a
COC(C)c1ncc[nH]1,7gpz-a,7gqn-a
