name,gnina_score,gnina_score_min,smina_score_min,min_rmsd,
C742-P441,3.747,3.755,-5.326,0.563
C11066-P220,4.206,4.168,-4.598,1.782
C7620-P239,4.346,4.265,-4.684,2.504
C11062-P176,4.121,4.442,-3.753,2.707
C15027-P135,3.874,4.197,-5.344,0.820
C7654-P161,3.888,3.923,-4.340,1.083
C21692-P22,4.147,4.107,-3.748,1.018
C21693-P22,4.233,4.383,-4.116,0.408
C30125-P22,4.871,4.729,-6.781,1.534
C15027-P152,4.189,4.132,-5.246,1.095
C15036-P152,4.519,4.483,-4.488,0.677
C15044-P152,4.782,4.840,-5.252,1.072
C15045-P152,4.577,4.562,-5.804,0.734
C15065-P152,3.803,3.761,-4.197,0.885
C15067-P152,4.224,4.236,-4.995,0.366
C15070-P152,4.533,4.517,-5.288,0.310
C8138-P152,4.486,4.552,-5.524,0.919
C6248-P354,4.243,4.280,-5.355,0.188
C8138-P613,4.153,4.122,-5.409,2.002
C8142-P613,3.469,3.768,-4.295,1.895
C8155-P613,4.517,4.311,-5.005,0.682
C8176-P613,3.854,4.174,-5.000,1.603
C8841-P444,4.295,4.379,-5.250,0.469
C8848-P444,4.101,4.225,-5.023,0.778
C7479-P274,5.513,5.520,-6.152,0.577
C9954-P364,3.413,3.582,-3.912,1.252
C6291-P213,3.703,3.669,-1.558,0.136
C6773-P441,4.087,4.118,-5.143,0.230
C6812-P441,3.742,3.656,-4.746,0.553
C961-P187,3.864,3.450,-3.535,1.919
C1394-P423,4.675,4.445,-4.945,1.421
C7479-P279,5.361,5.446,-5.484,0.487
C15051-P343,3.883,3.843,-4.970,0.676
C15054-P343,4.390,4.561,-5.363,0.424
C8132-P343,4.245,4.074,-5.443,0.767
C8137-P343,4.832,4.852,-5.392,0.687
C9179-P22,4.041,4.227,-6.209,1.589
C961-P228,3.858,3.688,-2.829,1.691
C1002-P228,4.309,4.236,-3.446,0.527
C1352-P196,4.720,4.776,-5.746,0.606
C7067-P174,5.107,5.023,-6.742,0.790
C4728-P317,3.203,3.593,-3.859,1.799
C36269-P36,3.477,4.180,-2.509,2.699
C9375-P489,4.436,4.458,-5.730,0.861
C7646-P138,4.061,4.109,-2.933,0.546
C7649-P138,4.278,4.340,-2.177,0.343
C7674-P138,4.032,3.625,-3.109,2.277
C7678-P138,4.503,4.338,-2.945,1.156
C1799-P256,4.849,4.903,-5.573,0.698
C7506-P306,4.062,3.905,-3.484,1.171
C6726-P252,4.116,4.088,-4.680,0.400
C13035-P321,4.500,4.316,-4.156,1.453
C11210-P213,3.671,3.817,-4.601,2.487
C11229-P213,4.334,4.444,-5.195,0.421
C9125-P22,3.965,3.932,-5.092,1.230
C6791-P465,4.051,4.052,-4.503,0.256
C6812-P465,3.710,3.599,-4.294,0.551
C13035-P161,4.442,4.425,-5.130,1.785
C7527-P441,4.114,3.913,-4.116,0.808
C7529-P441,3.833,3.817,-4.960,0.779
C4135-P200,5.412,5.563,-5.751,0.738
C15024-P274,4.220,4.223,-5.093,0.339
C15036-P274,4.266,4.494,-4.608,0.976
C15044-P274,4.881,4.634,-5.231,1.277
C15048-P274,4.248,4.474,-5.098,1.842
C15065-P274,3.552,3.596,-4.874,1.230
C15067-P274,3.997,3.957,-5.441,0.682
C8155-P274,4.961,4.874,-5.758,0.489
C8176-P274,3.900,3.815,-5.289,1.001
C10627-P252,3.913,3.854,-3.812,1.423
C8161-P228,4.657,4.290,-5.498,1.252
C8176-P228,3.875,3.920,-5.236,1.301
C7073-P183,4.522,4.786,-5.976,0.705
C994-P158,4.485,4.478,-4.944,1.966
C9394-P277,3.446,3.642,-4.412,1.222
C7646-P437,4.155,4.144,-4.128,0.550
C4791-P317,3.753,3.989,-4.037,1.497
C4142-P136,5.701,5.771,-6.862,0.280
C7479-P173,5.422,5.478,-5.798,0.603
C1392-P283,4.297,4.233,-5.794,0.432
C4093-P283,3.716,3.864,-4.100,0.722
C7139-P305,4.499,4.657,-4.812,1.997
C38611-P550,3.740,3.868,-5.147,0.910
C38614-P550,3.861,3.630,-4.456,0.617
C38621-P550,3.645,3.616,-4.046,0.536
C2408-P441,4.126,4.031,-4.633,1.389
C35850-P200,3.991,3.874,-4.275,1.624
C35879-P37,4.089,4.043,-4.465,1.454
C716-P440,4.503,4.489,-5.865,0.491
C25767-P356,3.700,3.535,-3.337,2.274
C92177-P134,5.398,5.322,-3.632,0.475
C7527-P465,4.048,4.099,-4.782,0.732
C1002-P336,4.309,4.229,-3.607,0.891
C7480-P618,4.328,4.394,-5.216,1.007
C727-P557,3.945,3.937,-4.849,0.308
C2410-P302,3.987,4.285,-5.033,1.693
C542-P467,3.471,3.489,-4.169,1.707
C15040-P153,4.816,4.759,-5.956,0.962
C15045-P153,4.362,4.406,-5.135,0.495
C15048-P153,4.502,4.659,-4.789,1.090
C15067-P153,4.071,4.053,-4.665,0.506
C15070-P153,4.508,4.401,-5.197,0.458
C8131-P153,3.888,3.916,-4.723,0.541
C8138-P153,4.321,4.449,-5.150,0.455
C8141-P153,4.065,4.070,-5.397,0.511
C8152-P153,3.743,3.806,-5.009,1.837
C8161-P153,4.278,4.634,-5.654,1.662
C8173-P153,4.678,4.685,-5.822,0.924
C8176-P153,4.251,4.017,-4.705,0.483
C2758-P200,4.625,4.536,-4.665,1.041
C37375-P551,4.557,4.812,-5.582,1.603
C11061-P25,4.421,4.511,-4.897,1.313
C11211-P161,4.071,4.282,-4.563,1.324
C11216-P161,3.820,3.976,-4.619,1.014
C11228-P161,4.968,5.196,-6.000,0.847
C11229-P161,4.402,4.651,-5.262,1.422
C8032-P310,4.427,4.554,-6.403,1.268
C8041-P310,5.022,4.952,-6.245,0.465
C8057-P310,3.914,4.125,-5.054,0.840
C4749-P445,3.978,4.284,-5.385,0.996
C4755-P445,3.904,4.079,-5.179,0.633
C4761-P445,3.846,4.119,-5.324,0.938
C4763-P445,3.936,3.937,-4.592,0.534
C92804-P51,4.040,3.871,-3.357,1.584
C7585-P199,4.120,4.177,-4.520,0.999
C7646-P199,4.180,3.588,-3.655,1.537
C1805-P190,4.963,4.839,-5.075,0.299
C7054-P192,4.344,3.951,-4.647,1.157
C17572-P125,4.372,4.203,-3.289,1.531
C995-P439,4.485,4.523,-4.679,0.559
C37374-P54,4.664,4.403,-5.073,0.825
C37377-P54,4.322,3.961,-4.319,0.787
C1922-P198,3.823,4.034,-4.352,0.554
C7479-P497,5.265,5.346,-5.324,0.410
C6124-P374,4.431,4.558,-5.307,3.259
C90727-P22,3.652,3.399,-4.001,0.907
C90672-P296,3.830,3.829,-3.454,0.862
C90689-P296,3.950,3.881,-2.713,0.365
C90691-P22,3.944,3.797,-4.653,1.636
C9352-P201,3.723,3.581,-5.173,0.920
C9353-P201,4.199,4.296,-5.131,1.184
C9359-P201,3.918,3.828,-4.844,0.480
C9365-P201,4.031,4.156,-5.227,0.647
C9371-P201,3.737,3.779,-5.269,0.687
C9372-P201,4.235,4.140,-5.051,0.683
C9375-P201,4.940,4.928,-5.307,0.395
C9379-P201,3.749,3.873,-4.988,0.636
C9386-P201,3.991,4.000,-4.602,0.687
C1329-P252,4.042,4.048,-4.348,0.741
C18177-P122,4.085,3.929,-4.855,3.044
C3689-P235,3.492,3.497,-3.782,0.466
C3732-P235,3.437,3.825,-3.697,2.133
C12360-P176,4.361,4.041,-2.777,1.474
C8903-P214,4.838,5.144,-7.276,1.640
C1390-P214,4.573,4.992,-6.317,1.899
C7479-P171,5.502,5.533,-5.732,0.502
C11236-P171,5.329,5.282,-6.367,0.808
C86475-P364,5.055,4.727,-4.699,1.378
C86508-P364,4.327,4.396,-4.179,0.614
C2382-P264,4.535,4.468,-5.338,0.375
C2414-P264,4.819,4.813,-5.183,0.535
C40869-P176,3.757,3.564,-4.487,1.863
C1383-P278,3.335,3.431,-3.354,0.410
C8052-P310,4.922,4.678,-5.837,0.852
C10646-P363,3.940,3.918,-3.563,0.981
C22804-P550,5.572,5.560,-6.205,1.148
C9811-P205,4.542,4.543,-4.524,0.374
C14769-P58,3.744,3.528,-3.064,0.960
C4666-P229,3.259,3.529,-3.986,0.991
C7479-P564,5.634,5.677,-3.247,0.837
C15027-P348,3.873,4.159,-5.253,1.475
C15044-P348,4.796,4.764,-5.041,0.491
C15051-P348,3.785,3.889,-4.889,1.133
C15065-P348,3.532,3.542,-4.878,0.675
C15067-P348,3.947,3.898,-5.538,0.577
C8141-P348,3.905,4.058,-5.584,1.242
C8176-P348,3.837,3.773,-4.813,0.914
C7529-P423,3.994,4.233,-4.758,0.857
C38598-P551,3.709,3.806,-4.596,0.850
C9146-P364,4.245,4.147,-4.508,0.776
C9356-P204,4.372,4.446,-5.251,0.655
C9372-P204,4.097,4.278,-5.914,1.617
C9376-P204,3.196,3.422,-4.323,1.047
C9380-P204,3.662,3.614,-4.974,1.382
C9382-P204,4.487,4.564,-5.274,1.167
C9385-P204,3.257,3.504,-4.694,1.678
C9386-P204,3.905,3.802,-4.600,0.315
C9393-P204,4.537,4.599,-4.991,0.423
C9394-P204,3.427,3.504,-4.479,0.758
C1585-P198,4.598,4.664,-5.499,0.629
C1625-P136,4.470,4.630,-5.698,0.434
C9549-P364,3.520,3.371,-3.137,0.769
C7674-P618,4.329,4.043,-3.690,1.478
C678-P71,3.978,3.872,-4.383,2.476
C2399-P384,4.260,4.181,-4.654,0.807
C1627-P176,4.994,5.074,-5.638,0.709
C7182-P336,5.241,5.211,-5.353,1.250
C13001-P22,3.744,3.743,-5.506,1.699
C8052-P2,4.977,4.958,-5.821,0.399
C4719-P339,3.379,3.369,-3.395,0.352
C4725-P339,3.022,3.001,-2.902,2.833
C4754-P423,3.560,3.798,-4.192,1.531
C4761-P423,3.624,3.792,-4.377,0.752
C18193-P364,4.169,3.944,-4.219,1.328
C961-P288,3.751,3.538,-3.914,1.905
C8156-P364,3.625,3.638,-3.787,0.575
C956-P233,3.694,3.819,-2.990,2.653
C1002-P233,4.346,4.273,-3.632,1.591
C1003-P233,4.810,4.474,-3.933,1.190
C4745-P180,3.673,3.562,-4.619,0.733
C1360-P259,4.979,5.062,-5.635,0.583
C34717-P248,3.682,3.763,-4.805,0.425
C2375-P325,3.696,3.689,-3.593,0.342
C2384-P325,4.097,4.138,-5.111,1.423
C2397-P325,3.821,3.870,-4.825,1.512
C2399-P325,4.018,4.026,-4.643,1.131
C2410-P325,3.939,4.140,-4.974,2.340
C736-P338,3.797,3.785,-4.719,0.732
C727-P338,3.790,3.833,-4.968,0.771
C10375-P495,4.437,4.358,-5.277,2.905
C87424-P143,3.975,3.871,-4.224,0.372
C87425-P143,4.116,4.495,-5.245,0.902
C7479-P289,5.417,5.497,-5.880,0.508
C7672-P439,4.033,3.754,-3.958,0.504
C18486-P183,3.659,3.707,-3.895,2.363
C8161-P192,4.447,4.304,-5.078,1.149
C8169-P192,3.980,3.973,-4.338,0.853
C7479-P465,5.360,5.522,-6.416,0.915
C11184-P344,4.445,4.510,-5.058,1.046
C11208-P344,3.893,3.654,-3.886,1.191
C961-P444,3.708,3.619,-2.927,1.340
C1002-P444,4.356,4.314,-3.481,0.859
C4702-P226,3.685,3.863,-4.816,0.824
C1392-P493,4.840,4.743,-4.981,0.623
C15044-P321,4.737,4.738,-5.023,0.444
C15048-P321,4.208,4.575,-5.125,1.829
C8153-P321,4.236,4.022,-5.044,0.986
C8169-P321,4.627,4.511,-4.652,0.686
C13035-P152,4.610,4.425,-5.031,2.220
C7182-P152,5.009,5.320,-5.920,2.046
C16242-P168,4.988,4.779,-4.087,1.302
C8840-P439,4.215,4.310,-6.042,0.614
C8854-P439,4.484,4.536,-6.184,0.370
C2188-P174,4.620,4.658,-5.236,1.019
C15025-P275,3.853,4.110,-4.563,1.831
C15036-P275,4.224,4.609,-5.170,2.034
C15048-P275,4.324,4.474,-4.936,1.645
C15065-P275,3.512,3.562,-4.780,0.773
C8159-P275,3.920,3.920,-4.539,0.602
C2382-P321,4.448,4.629,-5.324,0.917
C10375-P497,4.466,4.424,-5.239,2.751
C7372-P182,5.249,5.129,-5.126,1.093
C1823-P158,3.975,4.147,-5.764,0.645
C8437-P343,5.488,5.498,-6.648,0.250
C15183-P151,4.137,4.200,-4.896,0.900
C15184-P151,4.015,4.077,-4.771,0.781
C31102-P120,4.138,4.029,-4.507,1.010
C7479-P612,5.449,5.584,-5.982,0.600
C11193-P363,3.449,3.580,-3.140,1.832
C11200-P363,4.003,3.965,-3.350,0.352
C1785-P457,3.549,3.894,-4.318,2.045
C1796-P457,3.352,3.687,-4.403,1.998
C7646-P275,4.140,4.004,-2.621,0.629
C1446-P71,3.220,3.204,-3.123,1.692
C7652-P325,3.863,3.921,-4.451,1.246
C8173-P244,4.370,4.390,-5.409,0.857
C7674-P192,4.002,3.868,-3.663,1.392
C8138-P270,4.257,4.479,-5.370,0.500
C8144-P270,3.713,4.038,-5.141,1.859
C8152-P270,3.820,3.868,-4.642,0.318
C8160-P270,4.423,4.486,-4.962,0.449
C8163-P270,4.168,4.471,-5.203,0.842
C8169-P270,4.610,4.591,-4.971,0.659
C8176-P270,4.224,3.984,-4.996,1.630
C9352-P171,3.537,3.662,-4.979,0.854
C9379-P171,4.121,4.180,-5.109,1.384
C961-P265,3.641,3.553,-3.931,1.271
C25757-P277,4.444,4.546,-5.371,1.656
C842-P405,4.463,3.777,-4.110,2.615
C901-P405,4.438,4.378,-4.632,1.845
C83889-P135,5.128,4.830,-5.553,1.651
C53105-P135,4.873,5.035,-6.854,0.594
C7492-P161,4.069,3.975,-4.338,0.854
C38594-P122,3.765,3.760,-4.440,1.299
C38598-P404,3.968,3.646,-4.710,1.351
C89701-P12,4.688,4.408,-4.421,0.556
C89709-P12,4.714,4.454,-4.833,2.385
C89730-P12,4.612,4.385,-4.462,0.953
C89732-P12,4.648,4.349,-4.676,1.918
C2408-P324,4.674,4.672,-5.149,0.904
C18995-P38,3.976,4.038,-4.742,1.685
C18997-P51,3.815,3.919,-4.279,0.571
C7181-P440,4.701,5.017,-5.986,2.016
C4728-P276,3.238,3.436,-3.875,1.444
C25758-P259,4.241,4.054,-4.190,1.215
C20430-P22,4.450,4.294,-3.854,0.689
C6315-P170,4.126,4.155,-5.278,0.415
C6329-P170,4.486,4.501,-6.659,1.755
C8881-P274,4.361,4.324,-5.521,0.688
C660-P103,3.893,3.942,-4.154,0.261
C684-P103,4.492,4.701,-4.698,3.403
C542-P199,3.473,3.489,-4.117,1.629
C3646-P239,3.412,3.602,-3.970,1.082
C7625-P159,4.538,4.746,-5.048,0.864
C9375-P356,4.381,4.381,-5.216,0.626
C9394-P356,3.709,3.682,-4.521,0.362
C8155-P271,4.738,4.525,-5.224,0.955
C4732-P405,3.246,3.145,-3.259,1.987
C3665-P182,3.832,3.705,-4.047,1.216
C16361-P182,5.476,5.503,-6.847,0.444
C2086-P207,4.780,4.974,-5.886,0.533
C2091-P207,4.879,4.868,-5.453,0.223
C8142-P190,3.879,3.610,-3.292,1.104
