target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1
C292551,1,,,,CC(C)(C)NN,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N(N)C(C)(C)C,N-nucleophilic_aromatic_substitution,,
C292552,1,,,,NNC1CCC1,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N(N)C1CCC1,N-nucleophilic_aromatic_substitution,,
C292553,1,,,,N#CCCNN,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N(N)CCC#N,N-nucleophilic_aromatic_substitution,,
C292556,1,,,,NNC1CSC1,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N(N)C1CSC1,N-nucleophilic_aromatic_substitution,,
C292557,1,,,,CC1CC=NN1,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N1N=CCC1C,N-nucleophilic_aromatic_substitution,,
C291505,1,,,,CC(Sc1ccc(Br)c(Br)n1)C(=O)O,COC(=O)C1CCCN1,COC(=O)C1CCCN1C(=O)C(C)Sc1ccc(Br)c(Br)n1,Amidation,,
C292560,1,,,,C=CC(C)NN,COC(=O)c1cc(C2CC2)ncc1Br,C=CC(C)N(N)c1cnc(C2CC2)cc1C(=O)OC,N-nucleophilic_aromatic_substitution,,
C292562,1,,,,COCCNN,COC(=O)c1cc(C2CC2)ncc1Br,COCCN(N)c1cnc(C2CC2)cc1C(=O)OC,N-nucleophilic_aromatic_substitution,,
C292564,1,,,,CCC(C)NN,COC(=O)c1cc(C2CC2)ncc1Br,CCC(C)N(N)c1cnc(C2CC2)cc1C(=O)OC,N-nucleophilic_aromatic_substitution,,
C292593,1,,,,NNC1CCOC1,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N(N)C1CCOC1,N-nucleophilic_aromatic_substitution,,
C292566,1,,,,CCC(CC)NN,COC(=O)c1cc(C2CC2)ncc1Br,CCC(CC)N(N)c1cnc(C2CC2)cc1C(=O)OC,N-nucleophilic_aromatic_substitution,,
C292569,1,,,,CC(C)C(C)NN,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N(N)C(C)C(C)C,N-nucleophilic_aromatic_substitution,,
C292570,1,,,,CC(C#N)CNN,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N(N)CC(C)C#N,N-nucleophilic_aromatic_substitution,,
C292571,1,,,,CSCC(=O)NN,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N(N)C(=O)CSC,N-nucleophilic_aromatic_substitution,,
C292572,1,,,,CN1CCC(N)=N1,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1NC1=NN(C)CC1,N-nucleophilic_aromatic_substitution,,
C292573,1,,,,CC(C)CCNN,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N(N)CCC(C)C,N-nucleophilic_aromatic_substitution,,
C292594,1,,,,CCOCCNN,COC(=O)c1cc(C2CC2)ncc1Br,CCOCCN(N)c1cnc(C2CC2)cc1C(=O)OC,N-nucleophilic_aromatic_substitution,,
C292576,1,,,,NNCC(F)(F)F,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N(N)CC(F)(F)F,N-nucleophilic_aromatic_substitution,,
C292577,1,,,,CN(C)CCNN,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N(N)CCN(C)C,N-nucleophilic_aromatic_substitution,,
C292579,1,,,,CC(NN)C1CC1,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N(N)C(C)C1CC1,N-nucleophilic_aromatic_substitution,,
