name,gnina_score,gnina_score_min,smina_score_min,min_rmsd
CIKFTNODNRYKNX-UHFFFAOYSA-N-P308-P15-P308-601501,5.241,4.965,-5.575,1.136
QQRIFGCKTMEUBY-UHFFFAOYSA-N-P308-P15-P308-601501,5.318,5.248,-5.019,1.214
JJRZARWUSRCCJQ-UHFFFAOYSA-N-P308-P15-P308-601501,5.270,4.927,-6.142,2.137
FNPBCGZTXGNWIN-UHFFFAOYSA-N-P308-P15-P308-601501,5.397,4.993,-5.801,1.252
GAYRVLXTARAIBY-UHFFFAOYSA-N-P308-P15-P308-601501,5.111,4.706,-5.969,2.001
CIEDROUCRORRHZ-UHFFFAOYSA-N-P308-P15-P308-601501,5.446,5.174,-5.955,1.168
DVTDEJLJACCKQK-UHFFFAOYSA-N-P308-P15-P308-601501,5.411,4.384,-5.266,1.667
GESMEQKVEPIWDQ-UHFFFAOYSA-N-P308-P15-P308-601501,5.317,5.218,-5.494,0.978
WEFYFGPLRBXMOK-UHFFFAOYSA-N-P308-P15-P308-601501,5.299,4.673,-5.741,1.365
AWNWICCAHWESBQ-UHFFFAOYSA-N-P308-P15-P308-601501,4.949,4.921,-5.999,1.495
JLQMZGFYWQHARH-UHFFFAOYSA-N-P308-P15-P308-601501,5.326,4.872,-6.140,1.516
YGUUVNNFLLYSMD-UHFFFAOYSA-N-P308-P15-P308-601501,5.212,5.030,-5.351,1.042
CYEULEJAIOSQEO-UHFFFAOYSA-N-P308-P15-P308-601501,5.077,4.790,-5.850,1.418
RHLQHEYSSLRSNB-UHFFFAOYSA-N-P15-P15-P308-601501,5.016,5.065,-5.566,1.500
DJESJVRIEJCZAC-UHFFFAOYSA-N-P308-P15-P308-601501,5.181,4.824,-6.236,1.970
ZRILEGQRLALMHU-UHFFFAOYSA-N-P308-P15-P308-601501,5.246,5.001,-5.739,1.378
XCYAVCYOOLTXHF-UHFFFAOYSA-N-P308-P15-P308-601501,5.463,5.121,-5.544,1.398
GJLMXBJRXGJLFX-UHFFFAOYSA-N-P308-P15-P308-601501,5.437,5.187,-5.269,1.433
ZQSUTBCBICYJQO-UHFFFAOYSA-N-P308-P15-P308-601501,5.277,4.732,-5.283,1.905
UDGIAJVHXUBMAZ-UHFFFAOYSA-N-P308-P15-P308-601501,5.405,4.802,-5.775,1.857
LPTHWXRNIFTFCB-UHFFFAOYSA-N-P308-P15-P308-601501,5.150,5.027,-5.685,1.667
LLAUMRWDRXHAFK-UHFFFAOYSA-N-P308-P15-P308-601501,5.301,4.795,-5.807,1.849
FTGMJRPKVSGOCM-UHFFFAOYSA-N-P308-P15-P308-601501,5.347,4.939,-5.755,1.851
LWFFVESRMYVRKP-UHFFFAOYSA-N-P308-P15-P308-601501,5.214,4.981,-5.215,1.585
HMPPRESURCLCGG-UHFFFAOYSA-N-P308-P15-P308-601501,5.274,5.051,-5.626,1.065
IZDVFGAUWMTFPI-UHFFFAOYSA-N-P308-P15-P308-601501,5.303,4.932,-6.100,1.500
LVPHNQDJRRDHAZ-UHFFFAOYSA-N-P15-P15-P308-601501,5.292,5.337,-5.441,1.991
ZZTIGHJYNOWYFS-UHFFFAOYSA-N-P15-P15-P308-601501,5.229,4.925,-5.897,2.114
LKKIVODBMFQDDD-UHFFFAOYSA-N-P15-P15-P308-601501,5.303,5.274,-5.500,2.039
GIUBGVXWNQJBDM-UHFFFAOYSA-N-P308-P15-P308-601501,5.455,4.938,-5.596,1.231
WPHOIXWCRTWZDS-UHFFFAOYSA-N-P308-P15-P308-601501,5.245,4.911,-6.087,1.457
SOVKJKVVSRIWIJ-UHFFFAOYSA-N-P308-P15-P308-601501,5.401,5.166,-6.173,0.899
OMUFBPMYWYJCPQ-UHFFFAOYSA-N-P308-P15-P308-601501,5.679,5.084,-6.482,1.275
FUSKJAVSOWUFSQ-UHFFFAOYSA-N-P308-P15-P308-601501,5.437,5.092,-6.058,1.038
XOJNCIHWOGBMKH-UHFFFAOYSA-N-P308-P15-P308-601501,5.244,5.112,-6.014,1.352
TVWYFCKSLCGQKH-UHFFFAOYSA-N-P308-P15-P308-601501,5.478,5.147,-6.096,1.186
MBGHLLKVLHPVKS-UHFFFAOYSA-N-P308-P15-P308-601501,5.396,4.990,-6.330,1.320
DYFVMUMPTGMQNZ-UHFFFAOYSA-N-P308-P15-P308-601501,5.497,5.060,-6.164,1.600
GNBFRSDSSGPXFU-UHFFFAOYSA-N-P308-P15-P308-601501,5.385,5.356,-5.597,1.514
DPYYHQKIKOWDIW-UHFFFAOYSA-N-P308-P15-P308-601501,5.195,4.835,-6.415,1.619
BITIFNIBDBDQTC-UHFFFAOYSA-N-P308-P15-P308-601501,5.409,5.242,-6.266,1.479
QMAPQXROPSIKOO-UHFFFAOYSA-N-P308-P15-P308-601501,5.413,5.079,-6.192,1.337
ULYRXWBJWDLZON-UHFFFAOYSA-N-P308-P15-P308-601501,5.457,5.202,-6.341,1.282
QHERRQLKYCHILU-UHFFFAOYSA-N-P308-P15-P308-601501,5.341,5.126,-6.357,1.348
WPQRLASIRMEZFL-UHFFFAOYSA-N-P308-P15-P308-601501,5.333,4.575,-6.065,1.708
HGLSBOSZPNYHKF-UHFFFAOYSA-N-P308-P15-P308-601501,5.357,4.801,-5.867,1.972
VVAWZXJBJGSAKM-UHFFFAOYSA-N-P308-P15-P308-601501,5.509,4.931,-5.758,1.255
ZZXTUOWPBSTRMM-UHFFFAOYSA-N-P308-P15-P308-601501,5.653,5.340,-5.393,1.183
GUWJEUWNTPLYKC-UHFFFAOYSA-N-P308-P15-P308-601501,5.369,5.207,-6.012,1.407
MJUXATAEFLRMTG-UHFFFAOYSA-N-P308-P15-P308-601501,5.619,5.068,-5.836,1.250
GQFPIWGIFDREIJ-UHFFFAOYSA-N-P308-P15-P308-601501,5.421,5.090,-6.139,1.157
AETFGALWHHEGJO-UHFFFAOYSA-N-P308-P15-P308-601501,5.717,5.258,-5.929,1.272
KQERYPVOULVVEB-UHFFFAOYSA-N-P308-P15-P308-601501,5.622,5.518,-5.744,1.024
HEHLXZLMNHXABI-UHFFFAOYSA-N-P308-P15-P308-601501,5.537,5.254,-6.339,1.086
YAZRHMQCCRPOBD-UHFFFAOYSA-N-P308-P15-P308-601501,5.321,4.907,-7.117,1.766
HAJQORSFGXGTLO-UHFFFAOYSA-N-P308-P15-P308-601501,5.278,4.602,-5.260,1.727
GDCOTBQWPQJSED-UHFFFAOYSA-N-P308-P15-P308-601501,5.449,4.973,-6.132,1.097
YNZIKHTYFZQIOA-UHFFFAOYSA-N-P308-P15-P308-601501,5.229,5.038,-5.636,1.051
KQAFYFLLOUMQMZ-UHFFFAOYSA-N-P15-P15-P308-601501,5.108,5.107,-6.190,0.974
INCJOAKAPGBJCZ-UHFFFAOYSA-N-P308-P15-P308-601501,5.344,5.273,-6.785,1.408
BNBDXEBAHCKXCT-UHFFFAOYSA-N-P308-P15-P308-601501,5.482,5.067,-5.940,1.338
KQEFTEXTEAQHDR-UHFFFAOYSA-N-P308-P15-P308-601501,5.399,5.006,-6.280,1.203
LXUMTLYATGDROJ-UHFFFAOYSA-N-P308-P15-P308-601501,5.375,4.895,-6.749,1.858
QIQZGZNOCGQESG-UHFFFAOYSA-N-P15-P15-P308-601501,5.070,5.224,-6.329,1.151
HZRFJHDUCCNJLK-UHFFFAOYSA-N-P308-P15-P308-601501,5.453,5.388,-5.697,1.334
OGTYORLFLSQHDR-UHFFFAOYSA-N-P308-P15-P308-601501,5.547,5.071,-6.006,1.297
RATLKYKTFXNPCC-UHFFFAOYSA-N-P15-P15-P308-601501,4.995,4.957,-6.380,1.831
RPYJVMKPRRIJEF-UHFFFAOYSA-N-P308-P15-P308-601501,5.517,5.262,-6.167,1.046
ZLZFDSUGPROCDK-UHFFFAOYSA-N-P15-P15-P308-601501,5.456,5.190,-6.128,1.124
QPPYNFSHWBHVED-UHFFFAOYSA-N-P308-P15-P308-601501,5.669,5.299,-6.422,1.165
MRLCEMFEWNZJJS-UHFFFAOYSA-N-P308-P15-P308-601501,5.533,5.302,-5.717,1.023
CPLNXSMPWOHQST-UHFFFAOYSA-N-P15-P15-P308-601501,4.813,4.778,-5.889,1.303
FOIFAPNFGAGEIO-UHFFFAOYSA-N-P308-P15-P308-601501,5.606,5.379,-5.121,1.479
NISWKXNPNPVKQM-UHFFFAOYSA-N-P308-P15-P308-601501,5.540,5.185,-6.734,1.893
PVTZJXFKQLKOBW-UHFFFAOYSA-N-P308-P15-P308-601501,5.675,4.925,-6.639,1.635
JXCUJLBEVMXACZ-UHFFFAOYSA-N-P15-P15-P308-601501,5.179,4.972,-6.688,1.088
UGEUOGXDGJMDRJ-UHFFFAOYSA-N-P308-P15-P308-601501,5.149,5.268,-6.727,0.992
KLGXAOIKPXCJEB-UHFFFAOYSA-N-P15-P15-P308-601501,5.444,5.087,-6.536,1.150
VPZGVJLEEAOKKI-UHFFFAOYSA-N-P308-P15-P308-601501,5.606,5.279,-6.434,1.002
STGBUQJKXFHGLE-UHFFFAOYSA-N-P308-P15-P308-601501,5.223,4.856,-5.874,1.284
QQSRYFCOLIMNJN-UHFFFAOYSA-N-P308-P15-P308-601501,5.291,5.208,-6.263,1.099
VFNVGNLRFWXGTO-UHFFFAOYSA-N-P308-P15-P308-601501,5.119,4.658,-6.282,2.206
RARCCGOPDBSZJJ-UHFFFAOYSA-N-P308-P15-P308-601501,5.383,5.201,-6.288,1.286
PMHRNAFZWJLPCK-UHFFFAOYSA-N-P15-P15-P308-601501,5.232,5.021,-7.001,1.027
GQPLEPVZMOTLLH-UHFFFAOYSA-N-P308-P15-P308-601501,5.363,4.987,-5.998,1.188
QLQOPOQQZXJZSM-UHFFFAOYSA-N-P308-P15-P308-601501,5.464,5.026,-7.152,2.029
HMEBKGKZFNMKAV-UHFFFAOYSA-N-P308-P15-P308-601501,5.474,5.532,-6.504,2.088
BAFZDZBLPXXVDD-UHFFFAOYSA-N-P308-P15-P308-601501,5.538,4.787,-6.341,2.382
BKRUOSVOHBPNSR-UHFFFAOYSA-N-P308-P15-P308-601501,5.672,5.594,-5.990,1.127
KDQCDMXSYGMHDL-UHFFFAOYSA-N-P308-P15-P308-601501,5.341,4.945,-6.306,1.118
WQLCXXNMJYBBNC-UHFFFAOYSA-N-P308-P15-P308-601501,5.411,5.200,-5.727,1.018
HDCFJJBRPNIHQW-UHFFFAOYSA-N-P308-P15-P308-601501,5.388,5.182,-6.712,1.299
WHVSEZBPIZYFOR-UHFFFAOYSA-N-P15-P15-P308-601501,5.238,5.108,-6.689,2.400
IGZPKQIJDKGQGN-UHFFFAOYSA-N-P308-P15-P308-601501,5.007,5.333,-5.338,2.044
JUJSAQDHTSVQJF-UHFFFAOYSA-N-P15-P15-P308-601501,5.353,5.511,-6.403,1.132
WAGHIZCSAWOZCF-UHFFFAOYSA-N-P308-P15-P308-601501,5.445,5.015,-6.408,1.805
JVSQHIUCYAGWES-UHFFFAOYSA-N-P15-P15-P308-601501,5.179,5.375,-6.760,1.374
SILBMQKQOWCQBD-UHFFFAOYSA-N-P308-P15-P308-601501,5.541,5.050,-6.636,1.353
XVEKHGYVPCSHKN-UHFFFAOYSA-N-P15-P15-P308-601501,5.224,5.216,-6.979,1.448
BEQNWKOKFDIKMV-UHFFFAOYSA-N-P308-P15-P308-601501,5.297,5.354,-6.110,0.879
ZXVRDBJCOJSLQR-UHFFFAOYSA-N-P308-P15-P308-601501,5.219,5.094,-6.153,1.633
HPHAZDHAPVIKGR-UHFFFAOYSA-N-P308-P15-P308-601501,5.559,5.182,-6.242,1.344
BBXMKBQRKZHMKJ-UHFFFAOYSA-N-P15-P15-P308-601501,5.317,5.322,-6.844,0.870
ADHYBGUOMJVEIS-UHFFFAOYSA-N-P308-P15-P308-601501,5.514,5.132,-6.902,2.152
RNMSNPBHOCLOAE-UHFFFAOYSA-N-P308-P15-P308-601501,5.493,5.104,-6.486,1.322
ZXBMJECTTZLGQO-UHFFFAOYSA-N-P308-P15-P308-601501,5.375,5.175,-6.045,1.059
GVZWXALMESLJSY-UHFFFAOYSA-N-P308-P15-P308-601501,5.407,5.147,-7.204,0.966
VFEKSYUDHLUFCA-UHFFFAOYSA-N-P308-P15-P308-601501,5.399,4.947,-6.458,1.883
NSFJIFBLQCRDOY-UHFFFAOYSA-N-P308-P15-P308-601501,5.244,5.272,-6.173,1.334
DBJKBWJDHLTAOV-UHFFFAOYSA-N-P15-P15-P308-601501,5.058,5.225,-5.659,2.410
KZKQFHALAJCFRD-UHFFFAOYSA-N-P308-P15-P308-601501,5.659,4.865,-4.470,1.457
BRLVIBKSNUBABO-UHFFFAOYSA-N-P308-P15-P308-601501,5.326,4.962,-6.908,2.037
CGTZQPIZBFFXAY-UHFFFAOYSA-N-P308-P15-P308-601501,5.325,4.859,-6.983,1.363
SPLJKNQQVHVWHZ-UHFFFAOYSA-N-P308-P15-P308-601501,5.659,5.209,-7.398,2.513
SGJAREFSGHUZBL-UHFFFAOYSA-N-P308-P15-P308-601501,5.457,5.166,-7.017,0.949
MXHNAVURYFITJW-UHFFFAOYSA-N-P308-P15-P308-601501,5.674,5.373,-6.229,1.167
WYHDJIJGDAJULK-UHFFFAOYSA-N-P15-P15-P308-601501,5.587,5.708,-7.380,1.972
SOGFKNFNSYEOSF-UHFFFAOYSA-N-P308-P15-P308-601501,5.656,5.647,-6.577,0.935
OYDZGZFMVCUGKJ-UHFFFAOYSA-N-P15-P15-P308-601501,5.400,5.193,-7.101,1.386
NQULXENZPKIEOO-UHFFFAOYSA-N-P308-P15-P308-601501,5.510,5.853,-6.744,1.668
JWIJSCUOPBFSSC-UHFFFAOYSA-N-P15-P15-P308-601501,5.429,5.627,-6.615,1.161
PMHSCHJYJJJUBU-UHFFFAOYSA-N-P308-P15-P308-601501,5.495,5.420,-6.903,0.774
MFJDRURSCRBEER-UHFFFAOYSA-N-P308-P15-P308-601501,5.575,5.391,-6.947,1.376
JAMGFPNTIFHLSG-UHFFFAOYSA-N-P308-P15-P308-601501,5.429,4.875,-5.406,1.980
ONLJMQBTQYWJAY-UHFFFAOYSA-N-P308-P15-P308-601501,5.859,5.502,-6.753,1.062
KWUCCYPVBDRNDG-UHFFFAOYSA-N-P308-P15-P308-601501,5.596,5.243,-6.312,0.981
ZXNKWTGKHHGTIZ-UHFFFAOYSA-N-P308-P15-P308-601501,5.469,5.031,-7.517,2.452
IKHYGPOTUVCTLW-UHFFFAOYSA-N-P15-P15-P308-601501,5.219,5.315,-6.785,1.118
QLTXICQLVBKJCW-UHFFFAOYSA-N-P15-P15-P308-601501,5.392,5.309,-5.643,1.261
SLMIPLGVUUWGKY-UHFFFAOYSA-N-P308-P15-P308-601501,5.229,5.102,-6.839,0.923
NNOXFKZKIQZZAO-UHFFFAOYSA-N-P308-P15-P308-601501,5.507,4.965,-6.984,1.218
KZKACYATWFFVNK-UHFFFAOYSA-N-P308-P15-P308-601501,5.748,5.388,-7.051,1.130
FAMJJDKJWGXTSG-UHFFFAOYSA-N-P15-P15-P308-601501,5.323,5.343,-7.415,1.276
AORVOOSYLMPVRI-UHFFFAOYSA-N-P308-P15-P308-601501,5.453,5.054,-7.437,1.169
MVQNGKZVYOOFJX-UHFFFAOYSA-N-P308-P15-P308-601501,5.535,5.289,-7.336,2.305
FBELSRRJJBJWQR-UHFFFAOYSA-N-P308-P15-P308-601502,5.600,5.826,-6.879,0.766
LLPMKBKVJASHJQ-UHFFFAOYSA-N-P308-P15-P308-601502,5.541,5.625,-3.349,0.818
GIEHGIVBBIPYJP-UHFFFAOYSA-N-P308-P15-P308-601502,5.664,5.552,-5.077,1.776
MNLBXDNBDJIKOX-UHFFFAOYSA-N-P308-P15-P308-601502,5.726,5.674,-7.350,1.120
KLIQUSMNBFNVAT-UHFFFAOYSA-N-P308-P15-P308-601502,5.445,5.346,-4.861,0.488
PZGSJULHPWOIMC-UHFFFAOYSA-N-P15-P15-P308-601502,5.400,5.342,-6.758,0.245
LXOBGXXVFGVSLM-UHFFFAOYSA-N-P308-P15-P308-601502,5.593,5.675,-7.032,0.611
UBWWLADUEWUJAW-UHFFFAOYSA-N-P308-P15-P308-601502,5.670,5.599,-4.647,1.279
OIJKRHOUTWPBCN-UHFFFAOYSA-N-P308-P15-P308-601502,5.624,5.995,-7.534,1.037
UDXQFCDMJYTGNA-UHFFFAOYSA-N-P15-P15-P308-601502,5.415,5.026,-5.347,1.108
DTFKMXBTEVCXAO-UHFFFAOYSA-N-P15-P15-P308-601502,5.872,5.921,-6.508,0.342
BHOBCRXHMOJKFB-UHFFFAOYSA-N-P308-P15-P308-601502,5.740,5.518,-4.093,1.233
SMZYYLMFETUJNV-UHFFFAOYSA-N-P308-P15-P308-601502,5.403,5.554,-2.552,1.146
ALFGDRDKLRFRFI-UHFFFAOYSA-N-P308-P15-P308-601502,5.678,5.519,-5.424,0.492
CYWPXKXXUVDBMH-UHFFFAOYSA-N-P308-P15-P308-601502,6.060,5.945,-5.634,0.718
LYKLFJPHGDJPAE-UHFFFAOYSA-N-P308-P15-P308-601502,5.648,5.892,-7.535,0.889
CIILEMQRCUUTMF-UHFFFAOYSA-N-P15-P15-P308-601502,5.519,5.480,-7.266,0.508
IMDCXAIDELZSFJ-UHFFFAOYSA-N-P308-P15-P308-601502,5.584,5.652,-6.144,1.451
RQTLCXFIDWKKIX-UHFFFAOYSA-N-P15-P15-P308-601502,5.704,5.786,-7.875,0.532
QUWZOGLPPYKPTB-UHFFFAOYSA-N-P177-P126-P177-601502,5.618,5.724,-6.435,0.392
BTHPZERUKSCASQ-UHFFFAOYSA-N-P126-P126-P177-601502,5.737,5.886,-6.460,0.540
CQYKWOZAKXFTKK-UHFFFAOYSA-N-P177-P126-P177-601502,5.764,5.892,-6.768,0.999
ZMJFOHMIEXGORM-UHFFFAOYSA-N-P177-P126-P177-601502,5.696,5.917,-5.999,0.734
BTOWCQUEJZDTCQ-UHFFFAOYSA-N-P177-P126-P177-601502,5.878,6.050,-6.446,0.932
AESNDXDPAJZXIV-UHFFFAOYSA-N-P177-P126-P177-601502,5.724,5.857,-6.406,0.398
IVQHQCHSIJRSAI-UHFFFAOYSA-N-P177-P126-P177-601502,5.843,6.007,-6.722,1.007
RTGZANOIQCQNDT-UHFFFAOYSA-N-P177-P126-P177-601502,5.789,5.968,-6.461,1.027
WVOFLZAIPWZYLF-UHFFFAOYSA-N-P177-P126-P177-601502,5.797,5.929,-6.504,0.929
SAQQVGQADZPGPI-UHFFFAOYSA-N-P126-P126-P177-601502,5.927,6.123,-5.975,0.494
FCFCTZBQIXCJMO-UHFFFAOYSA-N-P126-P126-P177-601502,5.952,6.130,-6.049,1.017
DFRKLXSOLXDZQW-UHFFFAOYSA-N-P177-P126-P177-601502,5.765,5.917,-4.671,0.443
STEKFWRYMRBVFN-UHFFFAOYSA-N-P177-P126-P177-601502,5.799,5.976,-6.360,1.187
PJXVBEKAFFEAQM-UHFFFAOYSA-N-P177-P126-P177-601502,5.713,6.001,-5.856,0.922
QNKPONYLJDZPCC-UHFFFAOYSA-N-P177-P126-P177-601502,5.659,5.909,-6.047,1.041
VJPOHPWREWKKHO-UHFFFAOYSA-N-P126-P126-P177-601502,5.814,5.988,-5.753,0.819
YTIAAHHQIQUTJQ-UHFFFAOYSA-N-P177-P126-P177-601502,5.712,5.966,-6.113,0.957
SKQFZQIUADLNSF-UHFFFAOYSA-N-P177-P126-P177-601502,5.981,6.048,-6.429,0.922
RPYCCNFCVWTOGH-UHFFFAOYSA-N-P177-P126-P177-601502,5.800,5.895,-6.378,0.428
VVFVLDHRFWNFBQ-UHFFFAOYSA-N-P177-P126-P177-601502,5.963,6.032,-6.736,0.983
FIIIUUWZPPLPML-UHFFFAOYSA-N-P177-P126-P177-601502,5.887,5.978,-6.403,1.046
SYQCMTRMXAKCPE-UHFFFAOYSA-N-P126-P126-P177-601502,5.876,6.056,-6.431,0.815
ODPRAGXNJWDPJF-UHFFFAOYSA-N-P177-P126-P177-601502,5.671,5.813,-5.550,0.477
FJSZRKDVANFOSZ-UHFFFAOYSA-N-P177-P126-P177-601502,5.799,5.865,-2.506,0.528
MWOFLXQHSGYWOA-UHFFFAOYSA-N-P177-P126-P177-601502,5.540,5.784,-3.353,0.651
KRPRVPKVWCIGSU-UHFFFAOYSA-N-P177-P126-P177-601502,5.822,6.081,-7.162,1.092
IUUBQGWCAGHBSR-UHFFFAOYSA-N-P177-P126-P177-601502,5.816,6.003,-5.029,0.701
GFBUDSZHUNTCBQ-UHFFFAOYSA-N-P126-P126-P177-601502,5.628,5.690,-2.463,0.622
HZIQFBNKXYYPSN-UHFFFAOYSA-N-P126-P126-P177-601502,5.671,5.791,-2.765,0.524
IQEYXUPQQVWWDA-UHFFFAOYSA-N-P177-P126-P177-601502,5.732,5.985,-7.157,1.090
FQFPJRJSDBLNJV-UHFFFAOYSA-N-P126-P126-P177-601502,5.868,6.125,-5.701,0.852
VPXNOAMLZACMCT-UHFFFAOYSA-N-P126-P126-P177-601502,5.697,5.744,-2.988,0.585
NNJMNMFGNKSCDG-UHFFFAOYSA-N-P177-P126-P177-601502,5.512,5.703,-5.626,0.489
AAAFLQVTAXPMKX-UHFFFAOYSA-N-P126-P126-P177-601502,5.622,6.111,-5.325,0.954
OMKLADFEHHXZKJ-UHFFFAOYSA-N-P126-P126-P177-601502,6.033,6.017,-3.225,0.526
TWQUCOYSYRVAAK-UHFFFAOYSA-N-P177-P126-P177-601502,5.766,5.896,-5.800,1.435
ZAFDCNLACOFECS-UHFFFAOYSA-N-P177-P126-P177-601502,5.839,5.913,-5.991,1.532
KEFWWFCYPKJAPC-UHFFFAOYSA-N-P177-P126-P177-601502,5.992,6.084,-3.041,0.489
UDERYSJPOTXBRN-UHFFFAOYSA-N-P177-P126-P177-601502,5.917,6.088,-3.377,0.700
HZGMGOIBAMJEDY-UHFFFAOYSA-N-P177-P126-P177-601502,5.472,5.768,-5.088,0.418
YWVVPMBAVUTYBJ-UHFFFAOYSA-N-P126-P126-P177-601502,5.933,6.160,-5.374,0.647
LJGAGAIBBGNHNG-UHFFFAOYSA-N-P177-P126-P177-601502,5.970,6.126,-6.573,0.995
HHCFVUFUMJCUKH-UHFFFAOYSA-N-P177-P126-P177-601502,5.865,5.985,-6.238,1.065
MZYUUOQSECFMQW-UHFFFAOYSA-N-P177-P126-P177-601502,5.963,6.070,-6.279,0.972
LXGAXRSTEYEREJ-UHFFFAOYSA-N-P177-P126-P177-601502,5.944,6.047,-6.492,1.016
RULLFZUALRVUEE-UHFFFAOYSA-N-P177-P126-P177-601502,5.791,5.942,-6.261,0.799
JHOWVHKEJBIEBL-UHFFFAOYSA-N-P126-P126-P177-601502,5.983,6.033,-5.296,0.954
DTGZBQUHJBLZGL-UHFFFAOYSA-N-P177-P126-P177-601502,5.642,5.841,-3.855,0.602
QNGRDHZNYWMEHV-UHFFFAOYSA-N-P126-P126-P177-601502,5.694,5.698,-5.571,1.332
IYFPJDMNFXNJIC-UHFFFAOYSA-N-P177-P126-P177-601502,5.808,5.832,-3.124,0.675
YDMWJZJSLDMQEE-UHFFFAOYSA-N-P177-P126-P177-601502,5.745,5.733,-5.608,1.288
CQJFEQDAISWKQH-UHFFFAOYSA-N-P177-P126-P177-601502,5.841,6.132,-5.457,0.694
LCEZLMDANHSNLT-UHFFFAOYSA-N-P177-P126-P177-601502,5.696,5.707,-6.109,0.882
RCNUDKAHEACRCO-UHFFFAOYSA-N-P177-P126-P177-601502,5.568,5.853,-5.763,0.485
VUMTXOUVVNOIJP-UHFFFAOYSA-N-P177-P126-P177-601502,5.859,6.103,-6.625,1.394
KQBPAGXAIPAUKC-UHFFFAOYSA-N-P177-P126-P177-601502,6.046,6.239,-5.897,0.417
USRPJRJYGWEPRE-UHFFFAOYSA-N-P126-P126-P177-601502,5.894,6.117,-5.205,0.783
OJRQUQXFBZCTKZ-UHFFFAOYSA-N-P177-P126-P177-601502,5.623,5.834,-4.894,0.403
BNGCHZAMUFCOTG-UHFFFAOYSA-N-P126-P126-P177-601502,5.862,5.964,-5.105,0.620
OWIBAEFFDAMNBK-UHFFFAOYSA-N-P126-P126-P177-601502,5.867,6.089,-5.767,0.601
NTBJRVIQFRMSQP-UHFFFAOYSA-N-P177-P126-P177-601502,6.009,6.306,-5.532,1.161
XROBYZCVCIAKRA-UHFFFAOYSA-N-P177-P126-P177-601502,5.946,6.241,-5.522,1.153
SBGDIGLWCCNIQC-UHFFFAOYSA-N-P177-P126-P177-601502,5.765,5.822,-4.694,0.694
AODLDJIKCKWMCG-UHFFFAOYSA-N-P126-P126-P177-601502,6.039,6.195,-5.851,1.206
HERFLEJNIDWHEU-UHFFFAOYSA-N-P177-P126-P177-601502,5.998,5.967,-2.369,1.099
JAVATXZJOCJFNK-UHFFFAOYSA-N-P177-P126-P177-601502,5.922,6.094,-2.187,1.250
QTRPXANGCJGRDD-UHFFFAOYSA-N-P177-P126-P177-601502,5.537,5.764,-5.095,0.434
KMTCIZWSPSUROP-UHFFFAOYSA-N-P177-P126-P177-601502,5.982,6.089,-4.635,0.686
JLXJYOOBLQSPMI-UHFFFAOYSA-N-P177-P126-P177-601502,6.003,6.099,0.877,0.944
ACNFQTIYCROSJT-UHFFFAOYSA-N-P126-P126-P177-601502,5.817,6.160,-6.137,0.807
FPYUUHWSAQVHMK-UHFFFAOYSA-N-P177-P126-P177-601502,5.857,6.098,-4.425,0.726
XOCZJRGSMWMOPV-UHFFFAOYSA-N-P177-P126-P177-601502,5.915,6.123,-0.891,1.216
JCVRTKPEZCYYOI-UHFFFAOYSA-N-P126-P126-P177-601502,5.729,6.207,-3.572,0.662
HMTMLKUVRFCMBP-UHFFFAOYSA-N-P177-P126-P177-601502,5.958,6.036,-2.190,0.752
JNQZTSDSUBOMBW-UHFFFAOYSA-N-P126-P126-P177-601502,5.964,6.175,-5.557,1.069
CBDXMRBECUOTEW-UHFFFAOYSA-N-P177-P126-P177-601502,5.686,5.972,-5.234,1.398
AZACMLRHLNIMCQ-UHFFFAOYSA-N-P126-P126-P177-601502,5.698,5.848,-4.382,0.423
YRPZFPSGYZSAKB-UHFFFAOYSA-N-P177-P126-P177-601502,5.705,5.877,-3.773,0.624
WLBYMSHEQBHWOS-UHFFFAOYSA-N-P177-P126-P177-601502,5.887,6.137,-6.871,1.122
YPLBILLABLQQLD-UHFFFAOYSA-N-P177-P126-P177-601502,6.111,6.034,-0.396,0.831
SLNOZFXAWYTXRN-UHFFFAOYSA-N-P177-P126-P177-601502,5.877,5.896,-3.122,0.821
JXTJLOGAGCEOCS-UHFFFAOYSA-N-P177-P126-P177-601502,6.273,5.671,-5.130,3.031
BMZYSDFDFBNUBC-UHFFFAOYSA-N-P177-P126-P177-601502,6.065,6.027,-3.247,1.943
QFKKPCZXVOOIGL-UHFFFAOYSA-N-P126-P126-P177-601502,6.284,5.899,-2.141,2.094
OZEIYKNJSMSKTQ-UHFFFAOYSA-N-P177-P126-P177-601502,6.073,6.385,-5.471,1.082
PLABDPUIGSWMNQ-UHFFFAOYSA-N-P177-P126-P177-601502,6.003,6.215,-4.891,0.628
LRCYZXJXBSOVNX-UHFFFAOYSA-N-P177-P126-P177-601502,5.980,6.081,-1.637,1.282
NALINAPOYHNEFV-UHFFFAOYSA-N-P177-P126-P177-601502,5.997,6.009,-2.418,1.149
BSFIDOJZPVQUJN-UHFFFAOYSA-N-P177-P126-P177-601502,5.954,6.280,-4.212,0.992
UHPIDFVZLXOWRW-UHFFFAOYSA-N-P177-P126-P177-601502,5.489,5.811,-4.993,0.475
ZANWYZMDCAMQAT-UHFFFAOYSA-N-P177-P126-P177-601502,5.848,6.069,-5.640,1.472
DCGBILXPBQQCFB-UHFFFAOYSA-N-P126-P126-P177-601502,5.780,6.216,-5.380,0.638
