compound_id,smiles,inchikey,required_amount_mg,quoted_amount_mg,quote_id,quote_supplier,quote_catalogue,quote_entry,quote_price,quote_currency,quote_lead_time_days,quoted_purity,quoted_smiles,quote_date,num_downstream_products,num_downstream_reaction_types,num_downstream_reactions,num_downstream (Amidation),num_downstream (Steglich_esterification),num_downstream (N-nucleophilic_aromatic_substitution),num_downstream (Reductive_amination),num_downstream (Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol),num_downstream (Ester_amidation),downstream_product_ids,downstream_reaction_types,downstream_reaction_ids
61484,Nc1ccc2c(c1)CNC2,YTIFSHPDDSIFRO-UHFFFAOYSA-N,1.0,1.0,3426,Enamine,,Z1192340875,14.0,EUR,,,Nc1ccc2c(c1)CNC2,2025-12-09,1,1,1,1.0,,,,,,{5576},{'Amidation'},{4751}
128643,O=C(O)C1CCCN(c2cc(=O)[nH]cn2)C1,PVHYMLCSLUIQCN-UHFFFAOYSA-N,1.0,1.0,18,Enamine,,EN300-7431714,36.0,EUR,,,Cl.O=C(O)C1CCCN(c2cc(=O)[nH]cn2)C1,2025-12-01,1,1,1,1.0,,,,,,{5576},{'Amidation'},{4751}
124938,O=C(O)c1ccc2c(c1)C1(CCOCC1)C(=O)N2,DEQDFNBVRHFKBQ-UHFFFAOYSA-N,17.0,17.0,,Enamine,,Z3244911186,71.4,EUR,,,O=C(O)c1ccc2c(c1)C1(CCOCC1)C(=O)N2,2025-12-09,17,1,17,17.0,,,,,,"{142816, 35875, 142819, 142821, 141606, 142822, 142823, 142825, 142804, 142805, 142806, 142808, 142809, 142810, 142811, 142812, 142814}",{'Amidation'},"{10816, 10817, 10818, 10819, 10821, 10822, 10823, 10824, 10825, 9994, 10827, 10829, 10832, 10834, 10835, 10836, 10838}"
127535,CN1Cc2ccc(N)cc2C1,QAJAXOPOSLBUDC-UHFFFAOYSA-N,2.0,10.0,2134,Enamine,,EN300-106530,15.0,EUR,,,CN1Cc2ccc(N)cc2C1.Cl.Cl,2025-12-01,2,1,2,2.0,,,,,,"{35875, 142775}",{'Amidation'},"{10816, 10788}"
65266,Nc1cccc2ncccc12,XMIAFAKRAAMSGX-UHFFFAOYSA-N,1.0,1.0,61,Enamine,,EN300-30137,14.0,EUR,,,Nc1cccc2ncccc12,2025-12-01,1,1,1,1.0,,,,,,{55811},{'Amidation'},{4941}
128973,CCSc1cccnc1C(=O)O,RALPFOAVVTWNMR-UHFFFAOYSA-N,1.0,1.0,62,Enamine,,EN300-249430,15.0,EUR,,,CCSc1cccnc1C(=O)O,2025-12-01,1,1,1,1.0,,,,,,{55811},{'Amidation'},{4941}
54155,CC(=O)N(C)C1CCNCC1,UGQXPTUMTGDBJJ-UHFFFAOYSA-N,1.0,1.0,100,Enamine,,EN300-55963,14.0,EUR,,,CC(=O)N(C)C1CCNCC1.Cl,2025-12-01,1,1,1,1.0,,,,,,{114014},{'Amidation'},{4956}
128998,O=C(O)c1cccc2[nH]c(=O)[nH]c12,NEGPAVSXSLHMAR-UHFFFAOYSA-N,1.0,1.0,101,Enamine,,EN300-170339,14.0,EUR,,,O=C(O)c1cccc2[nH]c(=O)[nH]c12,2025-12-01,1,1,1,1.0,,,,,,{114014},{'Amidation'},{4956}
128922,O=C(O)CCc1cnc2ccccc2c1,PDVKRIXEUOTSJQ-UHFFFAOYSA-N,1.0,1.0,106,Enamine,,EN300-152096,22.0,EUR,,,O=C(O)CCc1cnc2ccccc2c1,2025-12-01,1,1,1,,1.0,,,,,{117748},{'Steglich_esterification'},{5003}
129076,CCn1cncc1CO,FRNCAMZAPFINSG-UHFFFAOYSA-N,1.0,1.0,107,Enamine,,EN300-95416,14.0,EUR,,,CCn1cncc1CO,2025-12-01,1,1,1,,1.0,,,,,{117748},{'Steglich_esterification'},{5003}
135353,CC(C)(C)OC(=O)NC1c2ccccc2CC1C(=O)O,VBSZRUPJEYMRLU-UHFFFAOYSA-N,8.0,10.0,2203,Enamine,,EN300-1278411,59.0,EUR,,,CC(C)(C)OC(=O)N[C@H]1c2ccccc2C[C@H]1C(=O)O,2025-12-01,8,1,8,8.0,,,,,,"{135368, 135371, 135372, 135374, 135375, 135377, 135380, 135381}",{'Amidation'},"{5504, 5506, 5509, 5510, 5497, 5500, 5501, 5503}"
135357,Nc1ccc2c(c1)CN(C1CC(=O)NC1=O)C2=O,NPLWBNYQPCVCGF-UHFFFAOYSA-N,3.0,10.0,2204,Enamine,,EN300-45405983,77.0,EUR,,,Cl.Nc1ccc2c(c1)CN(C1CC(=O)NC1=O)C2=O,2025-12-01,3,1,3,3.0,,,,,,"{135368, 135378, 135376}",{'Amidation'},"{5497, 5505, 5507}"
135359,Nc1ccc2c(c1)CN(C1CC(F)CNC1=O)C2=O,PGYAMNRJVYQNTH-UHFFFAOYSA-N,3.0,10.0,2205,Enamine,,EN300-45585904,182.0,EUR,,,Nc1ccc2c(c1)CN([C@H]1C[C@H](F)CNC1=O)C2=O,2025-12-01,3,1,3,3.0,,,,,,"{135371, 135389, 142822}",{'Amidation'},"{10835, 5500, 5518}"
135360,Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,WLUIQUZGNPAKRL-UHFFFAOYSA-N,1.0,1.0,119,Enamine,,EN300-1272845,14.0,EUR,,,Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,2025-12-01,1,1,1,1.0,,,,,,{135372},{'Amidation'},{5501}
135361,Nc1ccc2c(c1)C(=O)N(C1CCCNC1=O)C2=O,XQCBTIIVRYODOY-UHFFFAOYSA-N,2.0,10.0,7485,Enamine,,Z954635488,35.0,EUR,,,Nc1ccc2c(c1)C(=O)N(C1CCCNC1=O)C2=O,2025-12-09,2,1,2,2.0,,,,,,"{135386, 135374}",{'Amidation'},"{5515, 5503}"
135362,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,LAGNQECGHYBSCQ-UHFFFAOYSA-N,2.0,10.0,7486,Enamine,,Z2508929263,18.0,EUR,,,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,2025-12-09,2,1,2,2.0,,,,,,"{135385, 135375}",{'Amidation'},"{5504, 5514}"
135354,Cc1ccc2c(c1)C(NC(=O)OC(C)(C)C)C(C(=O)O)C2,WCOPLQNYRWIJFH-UHFFFAOYSA-N,4.0,10.0,2209,Enamine,,EN300-37156096,64.0,EUR,,,Cc1ccc2c(c1)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C(=O)O)C2,2025-12-01,4,1,4,4.0,,,,,,"{135376, 135391, 135382, 135384}",{'Amidation'},"{5520, 5505, 5513, 5511}"
135363,Nc1ccc2c(c1)C(=O)N(c1ccc(F)cc1)C2=O,KJJQQXNTFVPKAZ-UHFFFAOYSA-N,3.0,10.0,7487,Enamine,,Z351063820,32.0,EUR,,,Nc1ccc2c(c1)C(=O)N(c1ccc(F)cc1)C2=O,2025-12-09,3,1,3,3.0,,,,,,"{135377, 135387, 135382}",{'Amidation'},"{5506, 5516, 5511}"
135355,CC(C)(C)OC(=O)NC1c2cccc(O)c2CC1C(=O)O,NINOMORDCHJKMV-UHFFFAOYSA-N,8.0,10.0,2211,Enamine,,EN300-27728955,64.0,EUR,,,CC(C)(C)OC(=O)NC1c2cccc(O)c2CC1C(=O)O,2025-12-01,8,1,8,8.0,,,,,,"{135392, 135378, 135379, 135385, 135386, 135387, 135388, 135389}",{'Amidation'},"{5507, 5508, 5514, 5515, 5516, 5517, 5518, 5521}"
135356,Nc1ccc2c(c1)C1CCC2N1C(=O)C(F)(F)F,BZNZPLOHNVZZRG-UHFFFAOYSA-N,1.0,1.0,3627,Enamine,,Z2645122519,36.0,EUR,,,Nc1ccc2c(c1)C1CCC2N1C(=O)C(F)(F)F,2025-12-09,1,1,1,1.0,,,,,,{135379},{'Amidation'},{5508}
135364,Nc1ccc2c(c1)C(=O)N(C1CC(=O)NC1=O)C2=O,ZQAUOFWDVHCTPN-UHFFFAOYSA-N,3.0,10.0,7488,Enamine,,Z3174714418,52.0,EUR,,,Nc1ccc2c(c1)C(=O)N(C1CC(=O)NC1=O)C2=O,2025-12-09,3,1,3,3.0,,,,,,"{135384, 135388, 135380}",{'Amidation'},"{5513, 5509, 5517}"
135365,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,IICWMVJMJVXCLY-UHFFFAOYSA-N,3.0,10.0,2214,Enamine,,EN300-7365471,14.0,EUR,,,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,2025-12-01,3,1,3,3.0,,,,,,"{135392, 135381, 135391}",{'Amidation'},"{5520, 5521, 5510}"
135587,NCC1(C2CCCO2)CCC1,HMNXUYJDELXFAK-UHFFFAOYSA-N,1.0,1.0,132,Enamine,,EN300-746119,46.0,EUR,,,NCC1(C2CCCO2)CCC1,2025-12-01,1,1,1,,,1.0,,,,{135927},{'N-nucleophilic_aromatic_substitution'},{5796}
135659,O=C(O)c1csc2c(Br)ccnc12,YOWZQJXGONFYGF-UHFFFAOYSA-N,3.0,10.0,2216,Enamine,,EN300-51835733,48.0,EUR,,,Br.O=C(O)c1csc2c(Br)ccnc12,2025-12-01,3,1,3,,,3.0,,,,"{137133, 136247, 135927}",{'N-nucleophilic_aromatic_substitution'},"{6671, 5796, 6023}"
135549,CC1(C)CCCN(CCN)C1,AEJMMXIKIPYVAY-UHFFFAOYSA-N,1.0,1.0,133,Enamine,,EN300-39672691,37.0,EUR,,,CC1(C)CCCN(CCN)C1.Cl.Cl,2025-12-01,1,1,1,,,1.0,,,,{136022},{'N-nucleophilic_aromatic_substitution'},{5891}
135660,COC(=O)c1csc2c(Br)ccnc12,HVYNNNDYCQPGOT-UHFFFAOYSA-N,1.0,1.0,134,Enamine,,EN300-47318140,31.0,EUR,,,COC(=O)c1csc2c(Br)ccnc12,2025-12-01,1,1,1,,,1.0,,,,{136022},{'N-nucleophilic_aromatic_substitution'},{5891}
136132,CCCCCC(N)C1CC1,VNFNTNRETQRVCA-UHFFFAOYSA-N,1.0,1.0,136,Enamine,,EN300-27782177,36.0,EUR,,,CCCCCC(N)C1CC1.Cl,2025-12-01,1,1,1,,,1.0,,,,{136247},{'N-nucleophilic_aromatic_substitution'},{6023}
136664,O=C(O)CCC1CC1,PPZZCMKWRAVJDS-UHFFFAOYSA-N,1.0,1.0,137,Enamine,,EN300-78456,14.0,EUR,,,O=C(O)CCC1CC1,2025-12-01,1,1,1,1.0,,,,,,{136708},{'Amidation'},{6287}
136695,Cc1cc(N)c2[nH]cnc2c1,MDVYFLHDMINCJU-UHFFFAOYSA-N,24.0,24.0,,Enamine,,EN300-1692629,228.0,EUR,,,Cc1cc(N)c2[nH]cnc2c1,2025-12-01,24,1,24,24.0,,,,,,"{136708, 136836, 136712, 136842, 136849, 136726, 136856, 136731, 136862, 136869, 136749, 136878, 136757, 136898, 136772, 136904, 136777, 136790, 136794, 136801, 136808, 136815, 136822, 136827}",{'Amidation'},"{6401, 6406, 6287, 6415, 6291, 6421, 6428, 6305, 6435, 6310, 6441, 6448, 6328, 6457, 6336, 6477, 6351, 6483, 6356, 6369, 6373, 6380, 6387, 6394}"
136665,CC1CC1CC(=O)O,MKWZWXDSHKBYAO-UHFFFAOYSA-N,2.0,10.0,2226,Enamine,,EN300-211845,80.0,EUR,,,CC1CC1CC(=O)O,2025-12-01,2,1,2,2.0,,,,,,"{136712, 136709}",{'Amidation'},"{6288, 6291}"
136696,Nc1cc(Br)cc2nc[nH]c12,AXWRECIVRQXOGS-UHFFFAOYSA-N,24.0,24.0,,Enamine,,EN300-2967681,122.39999999999999,EUR,,,Nc1cc(Br)cc2nc[nH]c12,2025-12-01,24,1,24,24.0,,,,,,"{136833, 136709, 136840, 136847, 136854, 136728, 136860, 136866, 136741, 136746, 136875, 136754, 136884, 136765, 136769, 136901, 136781, 136783, 136792, 136798, 136806, 136813, 136820, 136825}",{'Amidation'},"{6404, 6412, 6288, 6419, 6426, 6433, 6307, 6439, 6445, 6320, 6325, 6454, 6333, 6463, 6344, 6348, 6480, 6360, 6362, 6371, 6377, 6385, 6392, 6399}"
136669,O=C(O)CC1CCCO1,IEDVQOXHVRVPIX-UHFFFAOYSA-N,3.0,10.0,2231,Enamine,,EN300-40446,20.0,EUR,,,O=C(O)CC1CCCO1,2025-12-01,3,1,3,3.0,,,,,,"{136737, 136938, 136726}",{'Amidation'},"{6305, 6316, 6517}"
136670,CC1CC1CCC(=O)O,YJGQHNPVLUMHHP-UHFFFAOYSA-N,7.0,10.0,2232,Enamine,,EN300-7276461,55.0,EUR,,,C[C@@H]1C[C@H]1CCC(=O)O,2025-12-01,7,1,7,7.0,,,,,,"{136921, 136727, 136728, 136729, 136730, 136731, 136734}",{'Amidation'},"{6306, 6307, 6308, 6309, 6310, 6500, 6313}"
136697,Nc1cc(Cl)cc2[nH]cnc12,NWDHQNVPVNVBNN-UHFFFAOYSA-N,17.0,17.0,,Enamine,,EN300-130536,117.30000000000001,EUR,,,Nc1cc(Cl)cc2[nH]cnc12,2025-12-01,17,1,17,17.0,,,,,,"{136768, 136832, 136865, 136727, 136805, 136791, 136839, 136745, 136874, 136780, 136846, 136753, 136819, 136759, 136824, 136764, 136894}",{'Amidation'},"{6306, 6338, 6370, 6403, 6343, 6473, 6347, 6411, 6444, 6384, 6418, 6324, 6453, 6359, 6425, 6332, 6398}"
136699,Cc1ccc2nc[nH]c2c1N,BQHSHBQZSZIJPC-UHFFFAOYSA-N,16.0,16.0,,Enamine,,EN300-4289130,36.8,EUR,,,Cc1ccc2nc[nH]c2c1N,2025-12-01,16,1,16,16.0,,,,,,"{136896, 136770, 136834, 136867, 136742, 136902, 136841, 136747, 136876, 136784, 136755, 136821, 136885, 136729, 136861, 136766}",{'Amidation'},"{6400, 6464, 6308, 6440, 6345, 6475, 6349, 6413, 6446, 6321, 6481, 6420, 6326, 6455, 6363, 6334}"
69218,Nc1cccc2[nH]c(=O)[nH]c12,BCUSTVNWMJXDSE-UHFFFAOYSA-N,11.0,11.0,,Enamine,,EN300-189225,15.399999999999999,EUR,,,Nc1cccc2[nH]c(=O)[nH]c12,2025-12-01,11,1,11,11.0,,,,,,"{136800, 136835, 136868, 136903, 136748, 136877, 136814, 136848, 136756, 136855, 136730}",{'Amidation'},"{6434, 6309, 6379, 6414, 6447, 6482, 6327, 6456, 6393, 6427, 6335}"
136701,Cc1nc2cccc(N)c2[nH]1,USVXDODAPOBXCF-UHFFFAOYSA-N,10.0,10.0,2230,Enamine,,EN300-18477535,14.0,EUR,,,Cc1nc2c(N)cccc2[nH]1.Cl.Cl,2025-12-01,10,1,10,10.0,,,,,,"{136737, 136740, 136804, 136872, 136830, 136752, 136818, 136761, 136734, 136831}",{'Amidation'},"{6340, 6313, 6409, 6410, 6316, 6319, 6383, 6451, 6331, 6397}"
136671,CC(O)CCCC(=O)O,YDCRNMJQROAWFT-UHFFFAOYSA-N,5.0,10.0,2234,Enamine,,EN300-14707,27.0,EUR,,,CC(O)CCCC(=O)O,2025-12-01,5,1,5,5.0,,,,,,"{136740, 136741, 136742, 136759, 136959}",{'Amidation'},"{6338, 6538, 6319, 6320, 6321}"
136672,C=CCCCCC(=O)O,RWNJOXUVHRXHSD-UHFFFAOYSA-N,7.0,10.0,2235,Enamine,,EN300-160225,14.0,EUR,,,C=CCCCCC(=O)O,2025-12-01,7,1,7,7.0,,,,,,"{136745, 136746, 136747, 136748, 136749, 136752, 136957}",{'Amidation'},"{6536, 6324, 6325, 6326, 6327, 6328, 6331}"
136673,CCC(C)CCC(=O)O,DIVCBWJKVSFZKJ-UHFFFAOYSA-N,7.0,10.0,2236,Enamine,,EN300-134849,14.0,EUR,,,CCC(C)CCC(=O)O,2025-12-01,7,1,7,7.0,,,,,,"{136960, 136753, 136754, 136755, 136756, 136757, 136761}",{'Amidation'},"{6336, 6340, 6539, 6332, 6333, 6334, 6335}"
136674,CCCC(O)CC(=O)O,HPMGFDVTYHWBAG-UHFFFAOYSA-N,3.0,10.0,2237,Enamine,,EN300-79913,24.0,EUR,,,CCCC(O)CC(=O)O,2025-12-01,3,1,3,3.0,,,,,,"{136764, 136765, 136766}",{'Amidation'},"{6344, 6345, 6343}"
136675,O=C(O)CCCCCF,QDVPGZOKFHEOIW-UHFFFAOYSA-N,4.0,10.0,2238,Enamine,,EN300-1859194,43.0,EUR,,,O=C(O)CCCCCF,2025-12-01,4,1,4,4.0,,,,,,"{136768, 136769, 136770, 136772}",{'Amidation'},"{6347, 6348, 6349, 6351}"
136676,CCCC(C)CC(=O)O,NZQMQVJXSRMTCJ-UHFFFAOYSA-N,3.0,10.0,2239,Enamine,,EN300-61548,14.0,EUR,,,CCCC(C)CC(=O)O,2025-12-01,3,1,3,3.0,,,,,,"{136777, 136780, 136781}",{'Amidation'},"{6360, 6356, 6359}"
136677,CCC(=O)CCC(=O)O,CLJBDOUIEHLLEN-UHFFFAOYSA-N,3.0,10.0,2240,Enamine,,EN300-149328,14.0,EUR,,,CCC(=O)CCC(=O)O,2025-12-01,3,1,3,3.0,,,,,,"{136784, 136909, 136783}",{'Amidation'},"{6488, 6362, 6363}"
136678,CC1(CC(=O)O)CCC1,APMQPNZCBUJAAT-UHFFFAOYSA-N,1.0,1.0,154,Enamine,,EN300-1829663,31.0,EUR,,,CC1(CC(=O)O)CCC1,2025-12-01,1,1,1,1.0,,,,,,{136790},{'Amidation'},{6369}
136679,O=C(O)CC1=CCCC1,QOGMZIQMZUXOKM-UHFFFAOYSA-N,4.0,10.0,2242,Enamine,,EN300-49717,14.0,EUR,,,O=C(O)CC1=CCCC1,2025-12-01,4,1,4,4.0,,,,,,"{136792, 136794, 136911, 136791}",{'Amidation'},"{6490, 6370, 6371, 6373}"
136680,C#CCCCCC(=O)O,OFCPMJGTZUVUSM-UHFFFAOYSA-N,6.0,10.0,2243,Enamine,,EN300-125161,14.0,EUR,,,C#CCCCCC(=O)O,2025-12-01,6,1,6,6.0,,,,,,"{136800, 136801, 136804, 136805, 136934, 136798}",{'Amidation'},"{6377, 6379, 6380, 6383, 6384, 6513}"
136681,CCCCC(O)C(=O)O,NYHNVHGFPZAZGA-UHFFFAOYSA-N,2.0,10.0,2244,Enamine,,EN300-183205,14.0,EUR,,,CCCCC(O)C(=O)O,2025-12-01,2,1,2,2.0,,,,,,"{136808, 136806}",{'Amidation'},"{6385, 6387}"
136682,O=C(O)CC1CC(S)C1,BZSPWLFBFWNOOD-UHFFFAOYSA-N,5.0,10.0,2245,Enamine,,EN300-37152198,78.0,EUR,,,O=C(O)CC1CC(S)C1,2025-12-01,5,1,5,5.0,,,,,,"{136813, 136814, 136815, 136818, 136919}",{'Amidation'},"{6498, 6392, 6393, 6394, 6397}"
136683,CCCCC(C)C(=O)O,CVKMFSAVYPAZTQ-UHFFFAOYSA-N,4.0,10.0,2246,Enamine,,EN300-196066,14.0,EUR,,,CCCCC(C)C(=O)O,2025-12-01,4,1,4,4.0,,,,,,"{136819, 136820, 136821, 136822}",{'Amidation'},"{6400, 6401, 6398, 6399}"
136684,O=C(O)CC1CC12CC2,QCHONAIUFANQKE-UHFFFAOYSA-N,5.0,10.0,2247,Enamine,,EN300-2969945,86.0,EUR,,,O=C(O)CC1CC12CC2,2025-12-01,5,1,5,5.0,,,,,,"{136932, 136824, 136825, 136827, 136830}",{'Amidation'},"{6403, 6404, 6406, 6409, 6511}"
129890,CC(C)CCCC(=O)O,MHPUGCYGQWGLJL-UHFFFAOYSA-N,7.0,10.0,2248,Enamine,,EN300-223522,14.0,EUR,,,CC(C)CCCC(=O)O,2025-12-01,7,1,7,7.0,,,,,,"{136832, 136833, 136834, 136835, 136836, 136929, 136831}",{'Amidation'},"{6410, 6411, 6412, 6413, 6414, 6415, 6508}"
136685,CCCCC(Br)C(=O)O,HZTPKMIMXLTOSK-UHFFFAOYSA-N,4.0,10.0,2249,Enamine,,EN300-20411,14.0,EUR,,,CCCCC(Br)C(=O)O,2025-12-01,4,1,4,4.0,,,,,,"{136840, 136841, 136842, 136839}",{'Amidation'},"{6418, 6419, 6420, 6421}"
129017,O=C(O)CC1CCCC1,YVHAIVPPUIZFBA-UHFFFAOYSA-N,4.0,10.0,2251,Enamine,,EN300-20142,14.0,EUR,,,O=C(O)CC1CCCC1,2025-12-01,4,1,4,4.0,,,,,,"{136848, 136849, 136846, 136847}",{'Amidation'},"{6425, 6426, 6427, 6428}"
136687,O=C(O)CC1CC(=O)C1,KFBADNJELGIOTE-UHFFFAOYSA-N,3.0,10.0,2252,Enamine,,EN300-117001,15.0,EUR,,,O=C(O)CC1CC(=O)C1,2025-12-01,3,1,3,3.0,,,,,,"{136856, 136854, 136855}",{'Amidation'},"{6433, 6434, 6435}"
136688,CCCCC(=O)C(=O)O,XNIHZNNZJHYHLC-UHFFFAOYSA-N,3.0,10.0,2253,Enamine,,EN300-120421,15.0,EUR,,,CCCCC(=O)C(=O)O,2025-12-01,3,1,3,3.0,,,,,,"{136860, 136861, 136862}",{'Amidation'},"{6440, 6441, 6439}"
136689,C=C(C)CCCC(=O)O,HCLVGAZUVMWYLF-UHFFFAOYSA-N,6.0,10.0,2254,Enamine,,EN300-1657497,20.0,EUR,,,C=C(C)CCCC(=O)O,2025-12-01,6,1,6,6.0,,,,,,"{136865, 136866, 136867, 136868, 136869, 136872}",{'Amidation'},"{6444, 6445, 6446, 6447, 6448, 6451}"
136690,CC(F)CCCC(=O)O,IIGXIABVOFYNFO-UHFFFAOYSA-N,6.0,10.0,2255,Enamine,,EN300-7069032,63.0,EUR,,,CC(F)CCCC(=O)O,2025-12-01,6,1,6,6.0,,,,,,"{136874, 136875, 136876, 136877, 136878, 136941}",{'Amidation'},"{6520, 6453, 6454, 6455, 6456, 6457}"
136692,O=CCCCCC(=O)O,PNPPVRALIYXJBW-UHFFFAOYSA-N,3.0,10.0,2257,Enamine,,EN300-118441,15.0,EUR,,,O=CCCCCC(=O)O,2025-12-01,3,1,3,3.0,,,,,,"{136948, 136884, 136885}",{'Amidation'},"{6464, 6527, 6463}"
136693,CC(=O)CCCC(=O)O,MGTZCLMLSSAXLD-UHFFFAOYSA-N,4.0,10.0,2258,Enamine,,EN300-23059,14.0,EUR,,,CC(=O)CCCC(=O)O,2025-12-01,4,1,4,4.0,,,,,,"{136896, 136898, 136894, 136943}",{'Amidation'},"{6473, 6522, 6475, 6477}"
136667,CC1(CCC(=O)O)CC1,YCVOGPHTDVZENI-UHFFFAOYSA-N,5.0,10.0,2259,Enamine,,EN300-223585,30.0,EUR,,,CC1(CCC(=O)O)CC1,2025-12-01,5,1,5,5.0,,,,,,"{136901, 136902, 136903, 136904, 136924}",{'Amidation'},"{6503, 6480, 6481, 6482, 6483}"
136704,Nc1cc(Br)cc2nc(O)[nH]c12,MSFAFOJBQHRFBU-UHFFFAOYSA-N,15.0,15.0,,Enamine,,EN300-5084190,66.0,EUR,,,Nc1cc(Br)cc2nc(O)[nH]c12,2025-12-01,15,1,15,15.0,,,,,,"{136960, 136929, 136932, 136934, 136938, 136909, 136941, 136911, 136943, 136948, 136919, 136921, 136924, 136957, 136959}",{'Amidation'},"{6498, 6500, 6520, 6503, 6536, 6538, 6539, 6508, 6522, 6511, 6513, 6517, 6488, 6490, 6527}"
137120,CC(N)CC1CC1,WFJUBRAHXQCZAM-UHFFFAOYSA-N,1.0,1.0,188,Enamine,,EN300-834006,15.0,EUR,,,CC(N)CC1CC1.Cl,2025-12-01,1,1,1,,,1.0,,,,{137133},{'N-nucleophilic_aromatic_substitution'},{6671}
129061,NCc1nc2ccccn2c1Br,VRZYMXBZHVXGEQ-UHFFFAOYSA-N,1.0,1.0,105,Enamine,,EN300-1581819,29.0,EUR,,,Cl.NCc1nc2ccccn2c1Br,2025-12-01,1,1,1,1.0,,,,,,{137187},{'Amidation'},{6705}
137170,O=C(O)CC1Cn2c(nc3ccccc32)NC1=O,ULHXWJCMBYFRPF-UHFFFAOYSA-N,1.0,1.0,189,Enamine,,EN300-7546416,21.0,EUR,,,O=C(O)CC1Cn2c(nc3ccccc32)NC1=O,2025-12-01,1,1,1,1.0,,,,,,{137187},{'Amidation'},{6705}
123507,O=C(O)c1cc(Br)cc2[nH]c(=O)[nH]c12,QAGBJVNRBIQMDU-UHFFFAOYSA-N,3.0,10.0,7351,Enamine,,Z1551955192,33.0,EUR,,,O=C(O)c1cc(Br)cc2[nH]c(=O)[nH]c12,2025-12-09,3,1,3,3.0,,,,,,"{137392, 137325, 137318}",{'Amidation'},"{6800, 6793, 6867}"
137217,CN1CCC(N2CC(N)CC2=O)CC1,OTQQYNMIFNGVMZ-UHFFFAOYSA-N,1.0,1.0,191,Enamine,,EN300-2010158,36.0,EUR,,,CN1CCC(N2CC(N)CC2=O)CC1.Cl.Cl,2025-12-01,1,1,1,1.0,,,,,,{137318},{'Amidation'},{6793}
137210,CN1CCC(N2CCC(N)C2=O)CC1,DUFXKTIRXVDILY-UHFFFAOYSA-N,1.0,1.0,192,Enamine,,EN300-2845132,42.0,EUR,,,CN1CCC(N2CCC(N)C2=O)CC1,2025-12-01,1,1,1,1.0,,,,,,{137325},{'Amidation'},{6800}
137227,Nc1cccc2c1CN(C1CC(=O)NC(=O)C1)C2=O,XGMQIGRFKYAXMG-UHFFFAOYSA-N,3.0,3.0,,Enamine,,Z2945047927,702.0,EUR,,,Nc1cccc2c1CN(C1CC(=O)NC(=O)C1)C2=O,2025-12-09,3,1,3,3.0,,,,,,"{137392, 137395, 137399}",{'Amidation'},"{6874, 6867, 6870}"
137190,Cn1c(=O)[nH]c2cccc(C(=O)O)c21,MNYCZJWCVWYGEI-UHFFFAOYSA-N,1.0,1.0,194,Enamine,,EN300-634621,15.0,EUR,,,Cn1c(=O)[nH]c2cccc(C(=O)O)c21,2025-12-01,1,1,1,1.0,,,,,,{137395},{'Amidation'},{6870}
137189,Cn1c(=O)[nH]c2c(C(=O)O)cccc21,KBECFBQSNOVAKK-UHFFFAOYSA-N,1.0,1.0,3649,Enamine,,Z1255359164,32.0,EUR,,,Cn1c(=O)[nH]c2c(C(=O)O)cccc21,2025-12-09,1,1,1,1.0,,,,,,{137399},{'Amidation'},{6874}
137442,O=C(O)C1CCCN(c2ccncc2)C1,YZJJTBZZHKLLLK-UHFFFAOYSA-N,1.0,1.0,200,Enamine,,EN300-43378550,15.0,EUR,,,Cl.O=C(O)C1CCCN(c2ccncc2)C1,2025-12-01,1,1,1,1.0,,,,,,{137608},{'Amidation'},{6925}
137559,O=C1CCCC2(CCCNC2)N1,ZXOZWAVLVOSZSB-UHFFFAOYSA-N,1.0,1.0,201,Enamine,,EN300-39874810,57.0,EUR,,,Cl.Cl.O=C1CCCC2(CCCNC2)N1,2025-12-01,1,1,1,1.0,,,,,,{137608},{'Amidation'},{6925}
137472,O=C(O)C1CCCN(c2ccccc2)C1=O,ZKVHCSGIMKBCIM-UHFFFAOYSA-N,1.0,1.0,207,Enamine,,EN300-190726,35.0,EUR,,,O=C(O)C1CCCN(c2ccccc2)C1=O,2025-12-01,1,1,1,1.0,,,,,,{137688},{'Amidation'},{7005}
137567,CC12CCC(CN)(C1)NC2=O,UBEJLWHTOZCSDU-UHFFFAOYSA-N,4.0,10.0,2291,Enamine,,EN300-26861094,86.0,EUR,,,CC12CCC(CN)(C1)NC2=O,2025-12-01,4,1,4,4.0,,,,,,"{137688, 137720, 137798, 137711}",{'Amidation'},"{7037, 7115, 7028, 7005}"
137474,O=C(O)C1CCCN(c2ncccc2Cl)C1,SNIJJDOFXHTRLC-UHFFFAOYSA-N,1.0,1.0,208,Enamine,,EN300-43506,15.0,EUR,,,O=C(O)C1CCCN(c2ncccc2Cl)C1,2025-12-01,1,1,1,1.0,,,,,,{137711},{'Amidation'},{7028}
