smiles,hit0,hit1
[H]OC1=Nc2c([H])c([H])c(C([H])([H])c3c([H])c([H])c([H])c([H])c3C(=O)N3C([H])([H])C([H])([H])[C@@]([H])(N([H])[H])C3([H])[H])c3nc(C([H])([H])[H])c(C([H])([H])[H])c1c23,Z0490a,Z1761a
[H]Oc1nc2c([H])c([H])c([H])c(C([H])([H])C(=O)N3C([H])([H])C([H])([H])[C@@]([H])(N([H])[H])C3([H])[H])c2n1C([H])([H])C([H])([H])[H],Z0490a,Z1837a
[H]Oc1nc2c([H])c([H])c([H])c(C([H])([H])C(=O)N3C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N([H])[H])C3([H])[H])c2n1C([H])([H])C([H])([H])[H],Z0490a,Z1838a
[H]Oc1nc2c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])C3([H])C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c3c2n1C(C([H])([H])[H])=C(C([H])([H])[H])N3,Z0490a,Z2057a
[H]c1nc2c([H])c([H])c(C(=O)N3C([H])([H])C([H])([H])[C@]([H])(c4c([H])nc([H])c([H])c4[H])C3([H])[H])c(C([H])([H])[H])c2[nH]1,Z0490a,Z2094a
[H]c1c([H])c(C([H])([H])[C@@]([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N([H])C(=O)c2c([H])c([H])c([H])c3nc([H])n(C([H])([H])C([H])([H])[H])c23)c([H])c([H])c1C([H])([H])N([H])[H],Z0490a,Z2119a
[H]OC([H])([H])C(N([H])c1nc2c([H])c(Cl)c([H])c(N([H])C(=O)c3on(C([H])([H])[H])c(=O)c3[H])c2n1C([H])([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],Z0490a,Z2126a
[H]c1c(N([H])C(=O)c2nc([C@]3([H])C([H])([H])N([H])C([H])([H])C([H])([H])C3([H])[H])[nH]c2C([H])([H])[H])c([H])c2c(nc([H])n2C([H])([H])C([H])([H])[H])c1[H],Z0490a,Z2135a
[H]c1[nH]c(C(=O)N([H])[H])c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c2nc(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])n(C([H])([H])C([H])([H])[H])c12,Z0490a,Z2217a
[H]c1nn(C([H])([H])[H])c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c2nc(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])n(C([H])([H])C([H])([H])[H])c12,Z0490a,Z2235a
[H]c1c(N([H])C(=O)c2nc([C@]3([H])C([H])([H])N([H])C([H])([H])C([H])([H])C3([H])[H])[nH]c2C([H])([H])[H])c([H])c2c(nc([H])n2C([H])([H])C([H])([H])[H])c1[H],Z0490a,Z2262a
[H]c1c([H])c([H])n(C([H])([H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c(=O)c1-c1c(C([H])([H])[H])n2c3c([H])c([H])c([H])c([H])c3nc2n1[H],Z0490a,Z2439a
[H]c1nc(N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[C@]([H])(c2c([H])c([H])c([H])c(N([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c2[H])C([H])([H])[C@@]([H])(OC([H])([H])[H])N([H])[H])c1[H],Z0490a,Z2500a
[H]C1=C(OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c2nc3c([H])c(Cl)c([H])c(C(=O)N([H])c4c([H])c([H])c([H])c(C([H])([H])N([H])[H])c4[H])c3n2C1([H])[H],Z0490a,Z2992a
