name gnina_score gnina_score_min smina_score_min min_rmsd 
P555859 4.456 4.499 -3.871 1.404
P555860 4.307 4.391 -4.436 1.012
P555863 4.349 4.391 -3.770 1.197
P555864 4.334 4.349 -3.880 1.556
P555867 4.195 4.349 -3.400 1.174
P555869 4.337 4.364 -4.180 1.400
P555871 4.344 4.305 -3.898 0.713
P555873 4.364 4.439 -3.883 1.358
P555875 4.344 4.354 -3.819 1.400
P555876 4.424 4.615 -4.678 1.227
P555879 4.313 4.328 -3.978 1.094
P555881 4.251 4.284 -3.937 1.397
P555883 4.579 4.490 -3.775 1.672
P555884 4.430 4.546 -4.395 1.293
P555886 4.071 4.051 -3.805 2.189
P555888 4.003 4.001 -4.325 0.785
P555891 4.133 4.292 -4.542 1.197
P555893 4.184 4.334 -4.400 1.087
P555895 3.985 4.074 -4.327 1.124
P555897 4.032 4.192 -4.414 1.151
P555899 4.385 4.504 -4.402 1.207
P555900 4.061 4.039 -3.915 0.688
P555902 4.175 4.120 -3.603 1.908
P555905 3.989 4.116 -3.766 1.642
P555906 4.057 4.155 -3.971 0.765
P555909 4.085 4.074 -3.845 1.605
P555910 4.047 4.137 -3.971 1.307
P555912 4.042 4.060 -4.095 0.753
P555915 3.929 4.025 -4.427 0.643
P555917 4.014 4.138 -3.596 2.156
P555919 4.246 4.335 -4.679 1.302
P555920 4.181 4.290 -4.003 0.886
P555923 4.195 4.252 -4.355 0.893
P555925 4.209 4.171 -4.026 1.561
P555927 4.252 4.298 -4.321 1.143
P555929 4.352 4.278 -3.475 2.357
P555931 4.353 4.399 -3.994 1.272
P555932 3.976 4.086 -3.847 1.068
P555935 4.072 4.073 -4.269 0.666
P555937 4.299 4.157 -3.474 1.872
P555938 4.155 4.264 -4.397 1.135
P555941 4.102 4.215 -4.829 1.034
P555943 4.156 4.248 -4.325 1.858
P555944 4.131 4.280 -4.470 1.348
P555946 4.123 4.161 -3.996 1.950
P555948 4.335 4.404 -4.750 1.115
P555951 4.166 4.336 -4.506 1.176
P555953 4.239 4.386 -4.787 1.205
P555955 4.282 4.450 -4.655 1.185
P555957 4.179 4.359 -4.434 0.976
P555958 4.201 4.209 -3.781 0.769
P555961 4.383 4.546 -4.235 1.569
P555963 4.050 4.202 -4.410 1.171
P555965 4.192 4.342 -4.746 1.156
P555966 3.987 4.096 -4.332 1.423
P555968 4.054 4.201 -4.222 0.975
P555970 4.182 4.158 -4.597 1.299
P555972 4.150 4.122 -4.353 1.715
P555975 4.057 4.252 -4.290 1.108
P555976 4.075 4.233 -4.309 1.230
P555979 4.042 3.992 -3.799 0.818
P555981 4.194 4.402 -4.495 1.198
P555982 4.190 4.290 -4.209 1.130
P555985 4.232 4.128 -4.462 1.497
P555986 3.872 3.926 -3.834 1.068
P555989 4.037 4.193 -4.132 1.158
P555991 4.024 4.165 -4.285 1.236
P555993 4.161 4.326 -4.422 1.088
P555995 4.139 4.241 -4.824 1.125
P555996 4.155 3.982 -3.803 0.970
P555999 4.145 4.211 -4.319 1.890
P556000 3.972 4.173 -4.748 1.350
P556003 4.028 4.116 -3.814 0.599
P556004 4.178 4.290 -3.787 0.820
P556007 4.041 4.008 -3.583 1.152
P556008 4.183 4.147 -3.690 1.619
P556010 3.990 4.047 -4.189 0.763
P556012 4.171 4.179 -4.248 0.724
P556015 4.141 4.202 -4.192 1.009
P556017 4.025 3.936 -4.050 1.207
P556019 4.149 4.120 -4.095 1.171
P556021 4.101 4.183 -4.400 0.772
P556022 4.152 4.188 -4.286 1.072
P556025 4.152 4.221 -4.180 0.986
P556026 4.179 4.200 -4.396 1.473
P556028 4.120 4.087 -4.266 1.173
P556030 4.345 4.316 -4.391 0.733
P556033 4.246 4.212 -4.446 1.462
P556035 4.276 4.324 -4.681 1.445
P556037 4.138 4.174 -4.524 0.997
P556039 4.267 4.322 -4.624 1.127
P556041 4.323 4.291 -4.391 0.762
P556043 4.278 4.321 -4.622 1.151
P556045 4.118 4.090 -4.591 1.031
P556047 4.102 4.157 -4.423 1.204
P556049 4.464 4.493 -4.256 0.649
P556050 4.273 4.270 -4.326 1.179
P556052 4.236 4.314 -4.416 1.265
P556054 4.133 4.107 -4.548 1.312
P556057 4.284 4.320 -4.623 1.113
P556059 4.280 4.262 -4.253 0.752
P556061 4.258 4.117 -4.334 0.861
P556063 4.028 4.097 -4.404 0.927
P556065 4.141 4.169 -4.360 1.486
P556067 4.081 4.109 -4.328 1.193
P556068 4.265 4.295 -4.613 1.175
P556070 4.133 4.171 -4.501 0.897
P556072 4.314 4.293 -4.440 0.779
P556074 4.334 4.201 -4.144 0.676
P556076 4.213 4.200 -3.973 1.528
P556078 4.286 4.220 -3.631 1.987
P556081 3.970 4.066 -4.261 0.456
P556083 4.149 4.171 -3.957 2.033
P556085 4.241 4.232 -4.544 0.899
P556087 4.142 4.210 -4.080 1.017
P556088 4.212 3.975 -3.504 1.998
P556090 3.954 3.906 -4.110 2.339
P556093 4.064 4.101 -4.081 0.775
P556095 4.221 4.245 -3.790 3.017
P556096 4.290 4.288 -4.018 1.431
P556099 4.152 4.100 -3.494 1.885
P556101 3.928 4.031 -4.106 0.563
P556103 4.107 4.158 -4.428 1.195
P556105 4.188 4.233 -4.475 0.737
P556107 4.081 4.094 -4.459 1.555
P556108 4.134 4.193 -4.434 1.232
P556110 4.207 3.992 -4.145 1.127
P556112 4.171 4.125 -4.036 0.752
P556115 4.149 4.188 -4.480 1.455
P556116 3.970 4.020 -4.250 1.537
P556119 4.184 4.147 -3.477 1.815
P556121 4.261 4.294 -4.245 0.887
P556123 4.421 4.521 -4.221 0.632
P556124 5.504 5.285 -7.097 0.401
P556125 5.771 5.995 -7.525 0.989
P556126 5.366 5.343 -5.980 0.346
P556129 5.446 5.161 -5.872 1.216
P556131 6.243 6.303 -6.838 0.729
P556132 5.826 5.090 -5.844 3.079
P556133 5.870 5.252 -5.595 2.247
P556134 4.900 4.557 -4.581 0.924
P556138 5.371 5.347 -6.617 0.439
P556143 6.155 6.190 -7.610 0.510
P556144 5.479 5.472 -5.677 0.571
P556145 6.081 6.053 -7.040 0.229
P556146 5.216 5.325 -5.015 0.603
P556147 6.366 6.196 -5.589 0.570
P556148 5.407 5.581 -5.346 0.549
P556150 5.738 5.737 -3.588 0.795
P556151 6.406 6.431 -6.405 0.306
P556152 6.246 6.506 -9.080 0.378
P556153 5.531 5.265 -6.019 0.880
P556154 6.305 6.234 -6.563 0.536
P556155 6.120 6.039 -6.800 0.656
P556156 6.165 6.127 -6.823 0.707
P556157 6.558 6.531 -7.355 0.980
P556158 6.232 6.026 -7.073 0.596
P556159 6.081 6.166 -7.018 0.664
P556160 6.025 5.916 -6.731 0.584
P556161 6.422 6.396 -6.641 0.571
P556162 6.474 6.420 -7.583 0.322
P556163 5.639 5.430 -5.527 0.735
P556165 6.473 6.288 -7.608 1.319
P556166 6.167 6.169 -6.060 0.488
P556169 6.486 6.495 -6.588 0.717
P556171 6.202 6.161 -5.601 0.364
P556173 6.101 6.216 -5.960 0.813
P556174 5.872 5.704 -5.560 0.492
P556175 5.692 5.886 -5.707 1.577
P556176 6.387 6.421 -7.035 0.665
P556177 6.298 6.262 -6.390 0.682
P556178 6.336 6.599 -7.459 0.898
P556179 5.952 5.568 -5.776 0.807
P556181 6.336 6.114 -3.742 0.852
P556182 6.226 6.023 -3.745 0.517
P556184 5.927 5.967 -5.626 0.678
P556186 6.097 5.946 -5.523 0.436
P556187 5.793 5.350 -6.016 1.545
P556189 5.293 5.230 -6.601 0.307
P556191 5.033 4.995 -6.041 0.273
P556194 6.395 6.449 -7.703 0.274
P556195 6.312 6.291 -7.990 0.460
P556196 5.423 5.613 -5.215 0.504
P556198 4.942 5.145 -5.740 0.302
P556200 5.332 5.271 -5.904 0.557
P556203 6.270 6.190 -7.342 0.600
P556204 6.576 6.589 -7.215 1.220
P556205 5.551 5.620 -6.732 0.330
P556208 6.351 6.522 -7.227 0.677
P556209 5.288 5.506 -5.630 0.407
P556210 6.326 6.226 -6.601 0.991
P556211 5.439 5.330 -6.508 0.509
P556212 5.826 5.667 -4.948 0.638
P556213 5.241 5.361 -5.159 0.739
P556214 5.802 5.646 -5.866 1.931
P556215 6.089 6.109 -6.918 1.060
P556217 5.477 5.556 -5.696 0.323
P556219 5.962 5.865 -5.027 0.543
P556220 5.565 5.933 -5.753 1.302
P556221 6.356 6.313 -5.993 0.280
P556222 3.802 3.619 -5.369 2.584
P556223 3.710 3.542 -4.738 1.061
P556224 3.875 3.693 -4.668 1.131
P556225 3.792 3.484 -4.293 1.198
P556226 3.826 3.706 -4.561 1.029
P556227 3.877 3.706 -4.562 1.198
P556228 3.795 3.553 -4.592 1.553
P556229 4.099 3.875 -4.732 1.440
P556230 3.917 3.595 -4.546 1.263
P556231 3.781 3.603 -4.314 1.168
P556232 3.888 3.749 -4.564 1.212
P556233 3.770 3.512 -4.338 1.184
P556234 3.698 3.601 -4.567 1.276
P556235 3.737 3.510 -4.592 1.060
P556236 3.953 3.755 -4.694 0.984
P556237 3.761 3.558 -4.472 1.341
P556238 3.929 3.764 -4.447 0.745
P556239 3.805 3.629 -4.589 1.345
P556240 4.091 3.936 -4.817 1.389
P556241 3.987 3.778 -4.672 0.861
P556242 4.275 3.952 -3.768 1.451
P556243 3.834 3.599 -4.590 1.416
P556244 3.934 3.691 -4.586 1.141
P556245 3.945 3.706 -4.795 1.175
P556246 3.875 3.581 -5.561 2.609
P556247 3.853 3.659 -4.356 1.330
P556248 3.856 3.601 -4.452 0.911
P556249 3.970 3.846 -4.281 0.764
P556250 3.895 3.571 -4.655 1.477
P556251 3.594 3.501 -4.290 1.236
P556252 3.624 3.488 -4.758 1.300
P556253 3.642 3.345 -4.210 1.289
P556254 3.693 3.545 -4.879 1.579
P556255 3.580 3.401 -4.711 0.869
P556256 3.924 3.794 -4.339 0.640
P556257 3.900 3.570 -4.638 1.348
P556258 3.905 3.728 -4.733 1.942
P556260 3.924 3.789 -4.758 1.153
P556261 3.851 3.556 -4.619 1.450
P556262 4.048 3.721 -4.709 1.425
P556263 3.786 3.515 -4.740 1.038
P556264 3.818 3.558 -4.750 0.985
P556265 3.957 3.745 -4.354 0.502
P556266 3.977 3.650 -4.596 1.001
P556267 4.036 3.738 -4.743 1.480
P556268 3.808 3.678 -4.476 0.897
P556269 3.856 3.743 -4.649 1.151
P556270 3.692 3.450 -4.155 0.871
P556271 3.684 3.674 -5.405 2.478
P556272 4.141 3.880 -4.213 1.039
P556273 4.031 3.639 -4.929 1.224
P556274 4.296 4.010 -4.550 1.580
P556275 4.282 3.763 -4.345 1.130
P556276 4.006 3.616 -4.676 1.020
P556277 4.047 3.654 -4.582 1.660
P556278 4.062 3.771 -4.348 0.943
P556279 4.015 3.729 -4.646 1.500
P556280 4.133 3.734 -4.405 1.446
P556281 3.986 3.828 -4.605 0.876
P556282 4.026 3.645 -4.124 1.417
P556284 3.928 3.765 -4.649 0.917
P556285 4.158 3.775 -4.065 1.438
P556286 3.814 3.735 -4.732 1.383
P556287 4.179 3.781 -4.517 1.197
P556288 4.077 3.723 -4.507 1.469
P556289 4.065 3.772 -4.093 1.659
P556290 4.105 3.571 -3.575 1.466
P556291 3.826 3.706 -4.788 1.374
P556292 3.865 3.736 -4.351 1.312
P556293 3.690 3.726 -4.605 1.326
P556294 3.957 3.740 -4.645 0.984
P556295 3.888 3.751 -4.592 0.917
P556296 4.035 3.997 -4.724 1.489
P556297 3.859 3.662 -4.596 1.192
P556298 4.002 3.814 -4.268 1.211
P556299 4.046 3.733 -4.783 1.852
P556300 3.826 3.560 -4.413 0.979
P556301 4.197 3.940 -3.798 1.803
P556302 3.824 3.715 -4.530 0.821
P556303 4.109 3.819 -4.519 0.913
P556304 4.104 3.884 -3.934 1.519
P556305 3.978 3.867 -3.924 7.557
P556306 3.984 3.911 -3.737 1.292
P556308 3.767 3.865 -4.378 0.926
P556309 3.879 3.576 -4.768 1.474
P556310 3.787 3.612 -4.564 1.308
P556311 4.021 3.641 -4.962 1.846
P556312 3.974 3.719 -4.725 1.030
P556313 3.833 3.661 -4.693 1.272
P556314 3.866 3.715 -4.733 1.504
P556315 3.764 3.542 -4.775 1.450
P556316 3.887 3.713 -4.536 1.312
P556317 3.974 3.669 -5.264 2.464
P556318 4.089 3.639 -4.344 1.726
P556319 4.157 3.759 -4.528 1.325
P556320 3.864 3.699 -4.647 1.290
P556321 3.875 3.754 -4.551 1.284
P556322 4.174 3.870 -4.782 2.130
P556323 3.795 3.630 -4.436 1.740
P556324 3.653 3.608 -4.709 1.192
P556325 4.046 3.555 -4.474 1.150
P556326 4.151 3.848 -4.007 1.313
P556327 4.111 3.705 -4.245 1.612
P556328 3.767 3.638 -4.436 0.832
P556329 3.975 3.547 -5.301 2.481
P556330 3.792 3.748 -4.601 1.950
P556331 3.877 3.548 -4.294 1.543
P556332 3.919 3.520 -3.558 1.139
P556333 4.025 3.769 -3.975 1.448
P556334 3.765 3.523 -4.427 1.366
P556335 3.824 3.619 -4.551 1.207
P556336 3.884 3.536 -4.264 1.415
P556337 4.105 3.779 -4.222 1.309
P556338 4.168 3.832 -4.274 1.743
P556339 3.862 3.566 -4.167 1.681
P556340 3.988 3.499 -4.608 1.997
P556341 4.063 3.859 -4.562 1.331
P556342 4.157 3.955 -4.214 0.877
P556343 3.938 3.805 -4.639 0.878
P556344 4.011 3.767 -4.648 1.160
P556346 3.982 3.815 -4.870 1.282
P556347 4.218 3.828 -3.979 1.862
P556348 4.340 3.597 -4.308 1.568
P556349 4.231 3.945 -4.901 1.671
P556350 4.226 3.781 -4.320 1.385
P556351 4.046 3.740 -4.075 1.669
P556352 4.128 3.874 -4.024 1.669
P556353 3.965 3.725 -5.178 1.121
P556354 4.068 3.566 -4.245 1.155
P556355 4.096 3.914 -4.082 1.362
P556356 3.878 3.758 -4.446 1.393
P556357 4.007 3.932 -4.682 1.457
P556358 4.064 3.897 -4.618 1.191
P556359 4.160 3.979 -4.319 0.682
P556360 4.155 4.067 -4.782 1.055
P556361 3.971 3.825 -4.690 1.937
P556362 4.156 3.941 -4.245 1.285
P556363 4.157 3.815 -4.452 1.332
P556364 4.102 3.855 -5.101 1.669
P556365 4.120 3.878 -4.315 0.831
P556366 3.901 3.851 -4.809 1.909
P556367 4.213 4.069 -4.630 0.946
P556368 4.115 3.993 -5.029 1.196
P556369 4.090 4.034 -4.862 1.929
P556370 3.931 3.771 -4.441 1.249
P556371 3.959 3.793 -4.634 1.005
P556372 3.903 3.935 -4.134 1.399
P556373 3.943 3.821 -4.672 1.012
P556374 4.184 3.996 -4.428 1.332
P556375 4.108 3.987 -4.810 1.230
P556377 4.020 3.705 -4.283 1.187
P556378 4.098 3.747 -4.029 1.277
P556379 4.227 3.816 -5.034 2.261
P556380 3.933 3.761 -4.997 1.477
P556381 4.351 3.797 -5.090 1.735
P556382 3.996 3.735 -4.449 0.775
P556383 4.158 3.640 -4.832 7.974
P556384 3.962 3.687 -4.631 1.363
P556385 3.836 3.657 -4.290 1.429
P556386 4.044 3.951 -4.760 1.420
P556387 4.597 3.923 -3.860 1.731
P556388 4.202 3.867 -4.829 1.654
P556389 4.311 3.996 -4.490 1.442
P556390 4.253 3.747 -4.737 1.689
P556391 3.914 3.821 -5.208 0.998
P556392 4.463 4.014 -4.588 1.108
P556393 4.432 4.117 -4.435 1.059
P556394 4.230 3.935 -4.479 1.171
P556395 4.344 4.077 -4.400 1.131
P556396 3.872 3.775 -4.537 1.083
P556397 4.282 4.070 -4.750 1.312
P556398 4.054 3.842 -4.592 1.139
P556399 4.085 3.984 -4.571 0.943
P556400 4.116 3.896 -4.663 0.757
P556401 4.114 3.877 -4.555 1.449
P556402 3.946 3.940 -4.464 1.008
P556403 4.357 3.944 -4.153 1.840
P556404 4.066 3.971 -5.050 2.110
P556405 4.165 3.950 -4.047 1.842
P556406 4.278 3.864 -4.435 1.301
P556407 4.079 3.795 -4.728 1.229
P556408 4.186 3.908 -4.767 1.374
P556409 4.000 3.881 -5.150 1.750
P556410 4.132 3.825 -3.425 1.425
P556412 4.463 3.864 -4.317 1.124
P556413 4.037 3.776 -4.558 1.130
P556414 4.110 3.858 -4.716 1.284
P556416 4.068 3.855 -4.730 1.036
P556417 4.006 3.819 -4.374 1.181
P556418 4.133 4.068 -4.742 1.387
P556419 4.322 3.824 -5.302 1.097
P556420 4.055 3.950 -4.574 1.449
P556421 3.987 3.946 -3.883 1.554
P556422 4.054 3.694 -4.096 1.511
P556423 4.220 3.827 -3.850 1.582
P556424 4.229 4.044 -3.905 1.682
P556425 4.074 3.746 -4.216 1.700
P556426 4.154 3.964 -3.896 1.962
P556427 4.044 3.863 -5.339 1.009
P556428 4.114 3.790 -4.272 1.351
P556430 3.830 4.049 -5.534 0.945
P556431 4.056 3.973 -4.925 0.980
P556432 3.816 3.873 -5.198 1.027
P556433 4.209 4.038 -4.547 0.823
P556434 4.013 3.718 -4.832 1.437
P556435 3.975 3.708 -4.544 0.629
P556436 4.096 3.980 -5.125 1.003
P556437 4.196 3.996 -4.913 1.294
P556438 3.954 3.839 -4.803 1.083
P556439 4.094 3.955 -5.354 1.135
P556440 4.035 3.883 -4.530 0.848
P556441 4.015 4.017 -4.494 0.545
P556442 4.138 3.820 -4.328 1.187
P556443 3.932 3.691 -4.650 1.511
P556444 4.110 3.854 -4.846 1.545
P556445 4.013 3.792 -4.663 1.301
P556446 3.813 3.657 -4.748 0.886
P556447 4.075 3.878 -4.699 0.860
P556448 4.059 3.659 -4.397 1.137
P556449 4.260 3.929 -4.592 1.455
P556450 4.258 3.801 -4.440 1.453
P556452 4.010 3.807 -4.629 1.211
P556454 4.054 3.863 -4.744 1.278
P556455 3.970 3.768 -4.627 1.147
P556456 4.510 3.729 -4.214 2.350
P556457 3.886 3.751 -4.432 0.743
P556458 4.290 4.159 -3.676 1.258
P556459 4.130 3.986 -4.675 1.250
P556460 3.939 3.816 -4.576 1.353
P556461 4.050 3.790 -4.339 1.321
P556462 3.940 3.709 -4.399 1.554
P556464 4.016 3.903 -4.547 1.244
P556465 3.867 3.787 -4.697 1.227
P556466 3.972 3.806 -4.657 1.093
P556467 4.372 3.969 -4.633 1.170
P556468 4.091 3.996 -4.670 1.324
P556469 4.157 3.937 -4.622 1.224
P556470 4.133 3.920 -4.238 0.872
P556471 4.144 4.048 -4.844 1.059
P556472 4.138 4.001 -4.402 1.128
P556473 3.690 3.554 -4.457 1.470
P556474 3.798 3.613 -5.164 0.949
P556475 4.158 3.807 -4.944 1.762
P556476 3.669 3.647 -5.079 1.215
P556477 3.980 3.735 -5.066 1.279
P556478 3.742 3.680 -5.092 0.891
P556479 4.031 3.731 -4.912 1.281
P556480 4.091 3.785 -5.285 0.948
P556481 4.024 3.713 -5.282 0.953
P556482 3.927 3.807 -4.650 1.763
P556484 4.098 3.614 -4.480 1.258
P556485 4.122 3.864 -4.624 0.927
P556486 3.813 3.591 -4.431 1.421
P556487 4.282 3.954 -4.153 1.517
P556489 4.187 3.716 -4.228 1.519
P556490 4.221 3.833 -3.987 1.754
P556492 4.367 4.036 -4.639 1.041
P556493 4.294 3.978 -4.713 0.979
P556494 4.309 3.930 -4.834 1.192
P556495 4.400 3.981 -3.724 1.590
P556497 4.149 3.787 -4.496 1.152
P556498 4.291 4.268 -2.771 1.230
P556500 3.720 3.593 -4.465 1.368
P556501 4.232 3.873 -4.274 1.381
P556503 3.908 3.943 -4.772 1.203
P556505 4.195 3.940 -4.083 1.399
P556507 4.497 4.189 -4.709 1.613
P556508 4.234 3.736 -4.580 1.680
P556510 4.263 3.906 -4.577 1.253
P556511 4.329 3.909 -3.946 1.487
P556514 4.223 3.591 -5.053 2.184
P556515 4.088 3.738 -4.083 1.467
P556516 3.898 3.811 -4.567 0.903
P556517 3.665 3.556 -5.066 1.871
P556518 4.114 3.912 -4.651 1.448
P556519 4.143 3.758 -3.919 1.172
P556520 4.100 3.877 -5.130 1.657
P556521 4.052 3.928 -4.580 1.254
P556522 4.109 3.937 -5.013 1.261
P556523 3.944 3.898 -4.856 1.008
P556524 4.201 4.093 -4.659 0.988
P556525 3.987 3.923 -4.696 0.802
P556526 4.305 3.800 -4.604 2.032
P556527 4.006 3.820 -4.692 1.154
P556528 4.096 3.961 -4.691 0.905
P556529 4.083 4.185 -4.844 2.028
P556530 4.237 4.076 -4.901 1.411
P556531 3.912 3.767 -4.609 1.045
P556532 4.011 3.941 -4.965 1.461
P556533 3.897 3.676 -4.755 1.450
P556534 3.976 3.874 -3.784 1.241
P556535 4.063 3.871 -4.795 1.399
P556536 4.088 4.078 -4.577 1.169
P556537 4.038 3.854 -5.167 1.220
P556538 4.180 3.924 -4.697 0.887
P556539 3.970 3.641 -4.362 1.134
P556540 4.430 3.897 -4.987 1.740
P556541 4.370 4.007 -4.323 1.737
P556543 4.230 4.204 -3.165 1.272
P556544 4.144 3.852 -4.129 1.760
P556546 4.306 3.973 -4.023 1.779
P556547 4.105 3.822 -4.297 1.893
P556548 4.207 3.659 -3.938 1.713
P556549 4.468 4.008 -5.015 1.453
P556550 4.303 3.936 -4.425 1.192
P556551 4.275 3.992 -4.775 2.232
P556552 4.358 3.947 -4.109 1.433
P556553 4.458 3.934 -4.968 1.748
P556554 4.342 4.071 -4.157 1.391
P556555 4.338 4.047 -4.009 1.237
P556556 4.161 3.730 -3.856 0.987
P556557 4.181 3.504 -5.244 1.829
P556558 4.183 3.935 -4.908 1.519
P556559 4.412 4.132 -4.501 1.038
P556560 4.252 3.897 -4.636 0.987
P556561 4.278 3.782 -4.776 1.731
P556562 4.191 3.956 -4.846 0.826
P556563 4.342 4.192 -4.087 0.578
P556564 4.321 4.004 -4.471 0.991
P556565 4.257 3.811 -4.796 1.644
P556566 4.101 3.808 -4.405 1.618
P556567 4.239 3.963 -4.986 1.106
P556568 4.246 3.853 -4.630 1.164
P556569 4.332 3.990 -4.634 1.545
P556570 4.278 3.942 -4.426 1.009
P556571 4.343 3.945 -4.885 1.521
P556572 4.404 3.951 -4.823 1.111
P556573 4.242 3.842 -4.765 1.025
P556574 4.467 4.008 -4.725 1.519
P556576 4.331 4.009 -5.078 1.080
P556577 4.066 3.852 -5.105 1.171
P556578 4.190 3.969 -4.247 1.391
P556579 3.816 3.903 -4.350 1.452
P556581 4.187 3.721 -4.057 1.608
P556583 3.826 3.616 -4.339 1.129
P556584 4.274 3.838 -4.698 1.191
P556585 4.194 3.822 -4.624 1.010
P556586 4.146 3.817 -4.657 1.854
P556587 4.138 3.613 -4.257 1.498
P556588 4.144 3.923 -4.015 1.415
P556589 4.419 4.194 -4.318 1.825
P556591 4.127 3.883 -4.405 1.742
P556592 3.901 3.979 -4.990 1.427
P556593 4.007 3.807 -4.888 1.368
P556594 4.082 3.931 -4.529 1.556
P556595 4.186 3.909 -4.348 2.161
P556596 4.194 3.953 -4.232 1.632
P556597 4.527 3.898 -4.345 1.017
P556598 4.433 3.981 -4.417 1.760
P556599 4.360 3.908 -4.394 1.599
P556600 4.380 3.940 -3.928 1.140
P556601 3.983 3.867 -4.982 1.348
P556602 3.885 3.640 -4.559 1.206
P556603 3.822 3.618 -4.798 1.531
P556604 3.871 3.677 -4.794 1.276
P556605 3.820 3.552 -4.617 1.535
P556606 3.975 3.664 -4.872 1.878
P556608 3.898 3.629 -4.869 1.531
P556609 3.859 3.498 -4.381 1.051
P556610 3.859 3.624 -4.583 1.026
P556611 3.798 3.543 -4.393 1.351
P556612 3.835 3.652 -4.700 1.091
P556613 4.555 4.154 -4.187 2.136
P556614 4.476 3.727 -4.335 2.442
P556615 4.092 3.931 -4.016 1.579
P556616 4.186 4.120 -4.123 1.348
P556617 4.001 3.827 -4.287 0.910
P556619 4.093 3.805 -4.548 1.609
P556620 3.840 3.690 -4.566 0.689
P556621 3.828 3.604 -5.497 1.068
P556622 3.750 3.554 -4.474 0.937
P556623 3.816 3.642 -4.388 0.332
P556624 3.722 3.508 -5.336 0.971
P556625 3.703 3.604 -4.426 0.944
P556626 3.725 3.502 -4.396 0.877
P556627 3.852 3.790 -4.766 1.064
P556628 3.915 3.885 -4.760 1.053
P556629 4.226 4.026 -4.740 1.306
P556630 3.878 3.688 -4.419 1.212
P556631 4.023 3.892 -4.507 0.788
P556632 3.674 3.443 -5.146 1.050
P556633 3.780 3.547 -5.448 1.293
P556634 3.771 3.590 -5.265 1.003
P556635 4.171 3.879 -4.785 0.886
P556636 3.821 3.771 -4.208 1.287
P556637 3.963 3.861 -4.443 1.024
P556638 3.936 3.727 -4.385 0.867
P556639 3.982 3.789 -4.605 0.907
P556640 4.192 4.035 -4.148 1.241
P556641 4.164 3.688 -4.332 7.779
P556642 3.849 3.585 -5.227 1.321
P556643 3.995 3.760 -4.902 1.357
P556644 3.969 3.763 -4.351 1.292
P556645 3.904 3.600 -4.359 1.285
P556646 4.129 3.927 -4.897 1.348
P556647 3.988 3.822 -4.804 1.203
P556649 4.021 3.822 -4.800 1.392
P556650 4.110 3.818 -4.765 0.902
P556651 4.200 3.554 -4.534 1.514
P556652 3.859 3.808 -4.680 1.301
P556653 3.946 3.720 -4.555 1.728
P556654 4.051 3.885 -4.618 1.595
P556655 4.196 3.910 -4.843 1.193
P556656 4.381 3.933 -4.152 1.419
P556657 4.005 3.645 -4.204 1.649
P556658 3.919 3.853 -3.878 0.448
P556659 3.939 3.824 -4.842 1.260
P556660 4.300 3.835 -4.198 1.472
P556661 4.017 3.809 -4.242 1.538
P556662 3.914 3.767 -4.402 1.828
P556663 4.208 3.856 -4.301 1.697
P556664 4.003 3.846 -4.466 1.595
P556665 4.350 4.081 -3.990 2.031
P556666 4.347 3.784 -4.757 1.677
P556667 3.885 3.786 -4.355 1.551
P556668 3.999 3.636 -3.978 1.346
P556670 4.013 3.847 -4.639 1.607
P556671 4.171 3.820 -4.647 1.471
P556672 4.203 3.878 -4.550 2.063
P556673 4.184 3.884 -4.084 2.047
P556674 4.229 3.902 -4.126 1.761
P556675 4.287 3.956 -4.753 1.886
P556676 4.225 3.881 -4.641 1.419
P556677 3.990 3.652 -4.652 1.624
P556678 4.038 3.714 -4.623 2.043
P556679 4.188 3.876 -4.496 1.881
P556680 3.940 3.623 -4.466 1.919
P556681 4.249 3.934 -4.287 1.697
P556682 4.350 3.740 -4.261 1.457
P556684 4.064 3.856 -4.388 1.297
P556685 4.118 3.925 -4.345 1.681
P556686 4.414 4.206 -3.825 0.960
P556687 4.282 4.113 -4.100 0.717
P556688 4.220 3.895 -4.178 1.171
P556689 4.129 3.801 -4.290 1.576
P556690 4.183 3.820 -5.029 1.178
P556691 3.935 3.703 -4.970 1.079
P556693 4.071 4.119 -3.988 1.165
P556694 4.059 3.863 -4.821 1.173
P556695 4.212 3.851 -4.445 1.177
P556696 3.974 3.910 -4.645 1.072
P556697 3.922 3.844 -4.628 1.480
P556698 4.263 3.977 -4.579 0.795
P556699 4.163 4.000 -4.469 1.560
P556700 3.873 3.660 -4.790 1.105
P556701 4.099 3.835 -4.110 1.665
P556702 3.997 3.753 -4.297 1.542
P556703 3.902 3.702 -4.871 1.666
P556704 4.026 3.733 -4.331 1.734
P556705 4.008 3.748 -4.299 1.033
P556706 4.208 3.854 -4.150 1.174
P556707 4.035 3.797 -4.103 1.368
P556708 3.997 3.721 -4.525 1.750
P556709 3.890 3.627 -4.443 0.802
P556710 3.869 3.801 -4.355 1.177
P556711 3.906 3.772 -4.528 1.182
P556712 4.045 3.721 -4.642 1.426
P556713 3.962 3.627 -4.856 0.981
P556714 3.968 3.823 -5.632 2.553
P556715 4.074 3.789 -4.385 1.485
P556716 3.860 3.753 -4.238 1.894
P556717 3.997 3.622 -3.752 0.440
P556718 3.798 3.577 -4.381 1.836
P556719 3.887 3.831 -3.981 1.700
P556720 4.094 3.672 -4.392 1.960
