id,smiles
8882,CCCC(OC)C(=O)NCC1CCN(C2CCc3ccccc32)CC1
8889,c1cc2c(cc1C1CCCNC1)SCCN2
8891,CCOC(=O)NC1CCCN(C(=O)c2ccc3c(c2)CCCN3)C1
8903,O=C(CN1CCCCC1)c1ccc2c(c1)CCCN2
8906,CC1CCCCN1C(=O)NCc1ccc2c(c1)CCCN2
8912,CC1(COc2ccc3c(c2)CCCN3)CCCCN1
8920,O=C(NCc1ccc2c(c1)CCCN2)NCC1CCCNC1
8923,CCSCC1CCN(C(=O)c2ccc3c(c2)CCCCN3)CC1
8929,O=C(Nc1ccc2c(c1)CCCN2)c1ncoc1C1CCCCN1
8952,CC(=O)NC(C)C1CCN(C(=O)c2csc3nnsc23)CC1
8973,CC(NC(=O)c1cnnc2ccccc12)C1CCCN(C(=O)C(F)F)C1
9079,CCCC(C)CC(=O)NCc1cccc2c1OCO2
9126,O=C1CCCN1CCOCCCl
9132,CC(CCl)C(=O)N(C)C1CCNC1=O
9170,O=C(NC1CCC(N2CCCC2=O)CC1)C(F)C1CCNCC1
9179,CN1CCC(NS(=O)(=O)C2CNC2)C1=O
9207,O=C1CCC(C2CCCSC2)N1
9219,O=C1CCC(C2CCSC2)N1
9322,CCc1cnc(CC(=O)NC(C)CNC(=O)c2cscn2)[nH]1
9352,CC#CC(=O)C(C)(O)C1CCCN1
9362,CN(CCC(F)F)C(=O)C(=O)N(CC(F)F)C1CCNC1
9376,CC(O)C(=O)C1CCCN1
9393,CCCC(Br)CNS(=O)(=O)N1CCCC1
9522,CC(Sc1nc2ccccc2c(=O)[nH]1)C(=O)N1CCC(c2ncc[nH]2)CC1
9529,CC(NC(=O)Cc1cn[nH]c1)C1CCN(C(=O)CO)CC1
9539,CCC(=O)c1ccccn1
9548,O=CCCc1cnoc1
9551,O=CCCc1nc2c(s1)CCCC2
9559,O=CCCn1cccn1
9566,CCC(COC)C(=O)NC1CN(C(=O)CCc2cncs2)C1
9575,CCC(=O)N1CCCC(C(=O)NNC(=O)c2ccccn2)C1
9590,CON(CCC(C)C)CC1CCc2nncn2C1
9783,N#CCC(=O)NC1CCCC2(CC2)C1
9801,C=CCN(CC(F)(F)F)C(=O)CCC1CCCN1
9817,C=CCNC(=O)CC1CCNC1
9822,CC(C)(C)SCCCNC(=O)N1CCCC1
9825,CC(C)ON=C(N)N1CCCC1
9826,C#CCNC(=O)C(C)N(C)C1CCNC1
9840,CCN(CC1CCCN1)C(=O)C(C)C
9904,CC(CNC(=O)Cl)CN1CCCC1
9910,CC(CC(=O)NC(C)(C)CCN1CCCC1)C(F)(F)C(F)(F)F
9975,CCC(=O)N1C2CCC1CC(NC(=O)CC1CCC(=O)N1)C2
9976,CC(=O)NC1CC2CCC(C1)N2C(=O)CCC1CCCC(=O)N1
9982,O=C1CCC(CCC(=O)N2CCN(C(=O)CCF)CC2)N1
9987,CC(C(=O)N1CCC(OCCCN(C)C)CC1)C1CCC(=O)N1
10158,O=C1NCC(C2CC3CC3C2)N1
10215,CC(CNC(=O)C12CCCCN1CCC2)NC(=O)C1CNC(=O)N1
10284,CN(CCNC(=O)Cn1cccn1)C(=O)c1cccnc1
10320,FC(c1ccc2nncn2c1)C1CCCN1
10333,CC(C)C(NC(=O)CC1CCCCN1)c1nnc2ccccn12
10335,CN(Cc1nnc2ccccn12)C(=O)NCC1CCCCN1
10379,CC(C(=O)Nc1ccc2nnc(C3CCC3)n2c1)n1cccc1
10400,O=C1CCCCC1C1Cc2ccccc2N1
10419,O=C1CSC(N2CCc3ccc(Br)cc32)=N1
10439,O=C(NC12CCCC(C1)OC2)C(=O)N1CCc2c(F)cccc21
10519,CC(C)C(O)CC(=O)NC(CO)C(C)NC(=O)c1cnc[nH]1
10527,CC(Sc1nnc(SCC(N)=O)s1)C(=O)N1CCOCC1
10535,CNC(=O)C1CCCN1C(=O)C(C)Sc1ccccn1
10549,CC(Sc1ncccc1C(=O)NCC(C)(C)C)C(=O)N1CCCC1
10551,CCC(=O)NCC1CCCN1C(=O)C(C)Sc1ccccn1
10567,CC(=O)NCC1CCCN(C(=O)C(C)Sc2ccccn2)C1
10571,CC(=O)NCC1CCN(C(=O)C(C)Sc2ccccn2)CC1
10574,CC(Sc1nc2ncccn2n1)C(=O)N1CCC(C(N)=O)CC1
10575,CC(CNC(=O)CC(C)N1CCc2ccccc21)CC(F)(F)F
10627,CCC(C)C(=O)CSc1ncco1
10634,CC(C)(C)C#CCC(=O)c1cnco1
10650,CC=C(CC)C(=O)c1ncco1
10681,CC(=O)N1CCN(C(=O)NCCc2ccncc2)CC12CCCCC2
10683,CC(=O)N1CCN(C(=O)NCCc2cccs2)CC12CCCCC2
10686,CC(=O)N1CCN(C(=O)NCCc2cscn2)CC12CCCCC2
10690,CCCC(=O)N1CCC(C(C)NC(=O)C23CCC(CC2)OC3)CC1
10704,CC(=O)c1ccc(C(=O)NC(C)C2CC2)s1
10783,CCC(=O)N1C2CCC1CC(CCNC(=O)CCC(CC)CC)C2
10784,CCC(=O)N1C2CCC1CC(CCNC(=O)C(C)(C)SC)C2
10821,CC(C)SC(C)C(=O)NCCC1COCCN1C(=O)CCC1CC1
10829,CSC(C)CC(=O)NCCC1CCCN(C(=O)CCC2CC2)C1
10831,CC(=O)NCCC1CCCN(C(=O)CCC2CC2)C1
10832,CCC(=O)N1C2CCC1CC(CNC(=O)CC(C)CC)C2
10845,CCC(=O)N1C2CCC1CC(CNC(=O)C(C)(C)CC)C2
10847,CCC(=O)N1C2CCC1CC(CNC(=O)CC(CC)C(C)C)C2
10854,CCC(=O)N1C2CCC1CC(CNC(=O)C(F)(F)CC)C2
10869,CCC(=O)NCC1CC2CCC(C1)N2C(=O)CCC1CCCO1
10874,CC(=O)NCC1CC2CCC(C1)N2C(=O)C(C)c1ccccn1
11116,CS(C)(=O)=NCC(=O)N1CC(CNC(=O)CCn2cccn2)C1
11184,C=CCCCCCC(=O)c1ccccn1
11204,CCN(C(=O)C(C)C)c1ccncc1
11207,CC(Cl)C(=O)N(C)c1ccncc1
11209,CON(C)CCc1ccccn1
11213,CC(=O)C(Cc1ccncc1)C(C)C
11216,CC(C)SCC(=O)c1cccnc1
11231,CCC(C)CC(=O)Cc1ccccn1
11248,O=C(NCC1(c2ccccn2)CC1)c1cnnc2ccccc12
11486,C1CC(c2nc3n(n2)CCS3)CN1
11605,CC(C)CCOCC1CCN(C(=O)CCc2ccn[nH]2)CC1
11631,CCC(COC)C(=O)NC1CCN(C(=O)CCc2cn[nH]c2)C1
11833,Cc1cc(C(=O)NC(C)CNC(=O)C2CCNC(=O)CC2)no1
11851,CCC(CNC(=O)c1cc(C)on1)NCC1CCNC(=O)CC1
11982,COc1ccc(-c2ccc3c(c2)NC(=O)COC3)nc1
11987,COCc1ccnc(NC(=O)c2ccc3c(c2)NS(=O)(=O)C3)c1
11989,NC(=O)c1ccc(NC(=O)c2ccc3c(c2)NS(=O)(=O)C3)nc1
12012,CC(OC(=O)c1ccc2c(c1)NS(=O)(=O)C2)c1cccnc1
12016,CC(Cc1ccccn1)NC(=O)c1ccc2c(c1)NS(=O)(=O)C2
12023,CC(C)(C)c1cncc(COC(=O)c2ccnc3c2CC(=O)N3)c1
12140,COC(=O)C(NC(=O)C1CNC(=O)N1C)c1cccnc1
12144,CCN(CCNC(=O)C1CNC(=O)N1)C(=O)CCc1cnoc1
12270,COC1(C(=O)NCCC(C)NC(=O)Cc2cnoc2)CCOC1
12320,CCCS(=O)(=O)Nc1ccsn1
12352,CCCS(=O)(=O)NC1CCN(C(=O)C(F)n2cccn2)CC1
12356,CCCS(=O)(=O)NC1CCN(C(=O)C(C)(C)c2nccs2)CC1
12390,CCCN(C(=O)Nc1cc(C)ccn1)C1CCc2ccccc2C1
12392,Cc1ccnc(NC(=O)NCC(C)N2CCc3ccccc3C2)c1
12403,CC(CNC(=O)Nc1nnc(-c2ccccn2)s1)N1CCc2sccc2C1
12411,c1ccc(-c2nnc(NC3CCc4ccccc4C3)s2)nc1
12436,CC(c1ccncc1)N(C)S(=O)(=O)c1cccc2c1CCN2
12439,CNC(=O)c1cc(NCc2cccc3c2CCCN3)ccn1
12499,O=C(c1cccc2c1CCCN2)N1CCCC(c2ccncc2)C1
12512,CCC(=O)N1CCCC(CN(C)C(=O)c2ccc3c(c2)NCC3)C1
12945,OCCCNc1cc(NCc2ccccn2)ncn1
12946,OC(CCNc1ccnc(-c2ccccn2)n1)c1ccccc1
12979,CC(C)c1nccc(NCC(CO)c2cccnc2)n1
13045,CC(CC(=O)NC1CCN(CC(=O)Nc2ccon2)C1)C(F)(F)F
13067,CC(CC(=O)NC1CCN(Cc2ccns2)C1)C(F)(F)F
13230,CC(=O)N(C)CCC(=O)NC1(CN(C)C(=O)C(C)C(F)F)CC1
13262,CC(NC(=O)CC1CCNC1=O)C1CCN(c2ncccn2)CC1
13570,CC(C)(C)CCC(=O)c1cncnc1
13612,CC(Sc1ccccn1)C(=O)N1CCOCC2(CC2)C1
13618,CC(Sc1ccccn1)C(=O)N1c2ccncc2CC1C
13624,CCC1C(=O)NCCN1C(=O)C(C)Sc1ccccn1
13629,CC(Sc1ccccn1)C(=O)N1CCCCc2c(O)cccc21
13635,COCC1CCCN1C(=O)C(C)Sc1ccccn1
13636,COCC1CN(C(=O)C(C)Sc2ccccn2)CCO1
13648,CC(Sc1nnc(-c2ccncc2)[nH]1)C(=O)c1ccco1
13655,CC(Sc1ccccn1)C(=O)N1CC2(CC2)CO1
13661,CC(Sc1ccccn1)C(=O)N1CCCC1c1nccs1
13681,CCN1CCN(C(=O)C(C)Sc2nccs2)CC1
13816,CCC(=O)N1CCC(C(=O)NC2CNCCc3ccccc32)C1
13838,CC(NC(=O)CC1NCc2ccccc21)C1CCNCC1
13863,O=C(NC(CO)CN1CCCCC1)C1CNCc2ccccc21
13878,COCCN1CCCC(NC(=O)CC2NCc3ccccc32)C1
13918,CN1C(=O)CCC1C(=O)OCC(C)(C)n1cccn1
14060,CN(CCNC(=O)CC1CCC(=O)N1)C(=O)c1cccnc1
14073,CN(C)c1ccc(NC(=O)NCCCC2C=NNC2=O)nc1
14078,COc1ccc(CCN(C)C(=O)C2CCCC(=O)N2)cn1
14093,O=C1CCCCC(c2ccncc2)C1
14131,CC(CC(=O)NC1CCN(C(=O)c2cocn2)C1)C(F)(F)F
14132,CC(CC(=O)NC1CC2CCC1N2C(=O)c1ccccn1)C(F)(F)F
14136,CC(CC(=O)NC1CC2CCC1N2C(=O)c1cccnc1)C(F)(F)F
14499,c1ccc2c(c1)CC(c1cnsc1)N2
14594,CC(CO)(CO)NC(=O)Nc1ccnc(OC2CCCCC2)c1
14605,CC(CO)(CO)NC(=O)Nc1ccccc1OC1CCCC1
14701,CCC(C)(O)C(=O)N(C)CC1CCCN1C(=O)CN1CSCC1=O
14773,O=C1CCOC1c1ccncc1
14910,O=C1CSC(C(=O)N2CCN(CCOCCO)CC2)C1
14936,CCC(=O)N1C2CCC1CC(NC(=O)CC(C)C(C)C)C2
14951,CC(=O)NC1CC2CCC(C1)N2C(=O)CCc1ccc(=O)[nH]c1
15029,CC(CC(=O)NS(=O)(=O)c1ccccn1)C(F)(F)C(F)(F)F
15036,N#CCCNS(=O)(=O)c1cccnc1
15051,CC(O)(C(=O)C(F)F)c1ccccn1
15052,CC(O)(C=O)C(=O)c1cccnc1
15053,CCC(NS(=O)(=O)CCCCCC(=O)OC)c1ccncc1
15058,CN(CC#N)C(=O)OCc1ccccn1
15060,CCOC(=O)N(C)Cc1ccncc1
15069,CCCN(O)C(=O)c1ccccn1
15184,c1cnn(-c2ccc3c(n2)CCC3)c1
15324,c1ccc(N2CCC(NCc3cccc4[nH]ncc34)C2)nc1
15351,CSCC(=O)N1CC(NC(=O)CC(C)C(F)(F)F)CC12CCC2
15352,CC(CC(=O)NC1CC2(C1)CN(C(=O)C(C)(F)F)C2)C(F)(F)F
15369,COCCN1CCC(NC(=O)CC(C)C(F)(F)F)C1
15402,CC1CN(C(=O)CC(C)(C)C#N)CC1NC(=O)CC(C)C(F)(F)F
15471,O=C(c1ccc2c(c1)NS(=O)(=O)C2)N1CCCC1CCCO
15476,CC(=O)NC1CCN(C(=O)c2ccc3c(c2)NS(=O)(=O)C3)C1
15494,CC(F)(F)C1CCCN1C(=O)c1ccc2c(c1)NS(=O)(=O)C2
15654,CC(O)Cc1cn(CCNC(=O)c2cccc3cn[nH]c23)nn1
15735,O=C(COc1ccc(F)cn1)Nc1cn2cccnc2n1
15823,O=C1NCCCC1C1CCCC1
15985,CC(C)CCC(=O)NC(CO)CNC(=O)C(C)n1ccnc1
15998,CCCC(=CC(=O)Nc1cccnc1)CCC
16329,CCC(C(=O)N1CC(C(C)NC(=O)c2cc[nH]n2)C1)N(CC)CC
16352,CCN(C(=O)c1cc[nH]n1)C1CCN(C(=O)C(C)COC)C1
16361,O=C(NCCc1cc[nH]n1)c1ccnc(-n2ccnc2)c1
16370,CCC(C(=O)N1CCC(CCNC(=O)c2cn[nH]c2)C1)N(CC)CC
16455,CCC(Br)C(=O)N(C)CCn1cccn1
16512,CN(C(=O)c1cccnc1)C(CNC(=O)Cc1cncnc1)C1CC1
16607,CN(C(=O)c1cc(-c2ccncc2)on1)C1CCCSC1
16616,Cc1cc(COCC(=O)NCC(C)CNC(=O)c2ccncc2)on1
16768,CN(CC1CCN(C(=O)CCCF)C1)C(=O)C(C)(C)c1ccns1
16798,CC[S+]([O-])CC(=O)NCc1ccc(CN(C)C(=O)C(C)C)cc1
16846,COCc1nc(C(=O)NCC(C)CNC(=O)c2cnc[nH]2)co1
16890,CN(Cc1nnc2ccccn12)C(=O)NCc1cncs1
16894,CCC(NC(=O)c1nnc2ccc(Br)cn12)c1ccccn1
17086,CC(CNC(=O)c1cn[nH]c1)NC(=O)C1CCCN1c1ncccn1
17161,Cc1cn2nc(N3CCC(c4cccnc4)CC3)ccc2n1
17612,CC(C=O)n1cnc2c1CCCC2
17664,CC(=O)N(C)C1CC2CCC(C1)N2C(=O)CCc1c[nH]cn1
17682,CCC(C)CC(=O)N1CCCN(C(=O)CCc2c[nH]cn2)CC1
17883,CC(=O)N1c2ccccc2CC1C(=O)NC1CCCNC1
17988,O=C(NCCc1ccc2cn[nH]c2c1)c1cn2c(n1)CCC2
18032,O=C(NCc1cnc[nH]1)c1ccc2[nH]ncc2c1
18114,Cn1ccnc1-c1noc(-c2cnc3ccoc3c2)n1
18151,CCCS(=O)(=O)Nc1cccc(NC(=O)c2cn[nH]c2)c1
18173,CC(C)CCCC(=O)c1cn[nH]c1
18178,CCC(C)(C)CCC(=O)c1cn[nH]c1
18185,COCCC(C)n1cccn1
18433,CCC(=O)N1CCC2(CC1)CC2NC(=O)c1cccc2cn[nH]c12
18489,O=C(CSc1nc2ccccc2s1)N1CCN(c2ccccn2)CC1
18492,O=C(CCNc1nc2ccccc2s1)N1CCN(c2ccccn2)CC1
18925,O=Cc1ccc2c(c1)NC(=O)C2=O
18941,COCc1cccc2c1NC(=O)C2=O
18943,O=CCCN1C(=O)C(=O)c2ccccc21
19827,CC(CCC(C)(C)C)C(=O)NCC1CN(CC(=O)N(C)C)CCO1
19998,CC(C)(C#N)CN1C(=O)CN(CC(C)(C)c2ccccn2)C1=O
20058,CCCNC(=O)c1ccc2c(c1)S(=O)(=O)N=C(C)N2CC(C)C
20070,CCCC(NC(=O)OC(C)(C)C)C1CCNC(=O)C1
20105,C=CCCCCC(C)NC(=O)C(=O)N(C)C1CCC(=O)NC1
20140,CC(C)S(=O)(=O)C1CCN(C(=O)CC2=Cc3ccccc3C2)C1
20144,O=C(COC1CCCc2ccccc21)N1CCCC1
20145,O=C(COC1CCCc2ccccc21)N1CCC(C(F)(F)F)C1
20148,O=C(CN1CCc2sccc2C1)NCCC1CCCN1C(=O)CO
20158,O=C(NCC1CCN(C(=O)CO)C1)C1CCc2ccccc21
20308,CC(OC(=O)c1cc(C2CC2)[nH]c(=O)c1)c1cnccn1
20634,O=C(COC(=O)Cn1cc(C(F)(F)F)ccc1=O)NCCC1=CCCCC1
20648,CCNC(=O)C1CCC(n2cc(CCNC(C)=O)nn2)CC1
20719,c1ccc(-c2nnc(NCc3ccc4cccnc4c3)s2)nc1
20907,CN(CCNC(=O)Cc1cnns1)C(=O)c1cnccc1N
20940,CC#CCCNC(=O)C1CCC(=O)N1
20946,CC=CC(C)NC(=O)C1CNC(=O)C1
20947,CCC(Cl)C(=O)NCC1CCC(=O)N1
20970,CC(C)CC(NC(=O)C1CNC(=O)C1)C(F)(F)F
21032,COC(=O)NCC(=O)NCC(C)NC(=O)C1CCCC(=O)N1
21077,O=C(C(O)C1CCOCC1)N1CCCC1c1ccn[nH]1
21083,O=C(NCC1CCN(C(=O)CO)C1)c1n[nH]c2c1CCCCC2
21087,O=C(COC1CCCC1)N1CCC(c2ccn[nH]2)C1
21091,O=C(C1CCC(=C(F)F)CC1)N1CCCC1c1cn[nH]c1
21158,CCN(C(=O)c1ccn(C)c(=O)c1)C(C)CNC(=O)c1ccccn1
21167,CC(CNC(=O)c1ccncc1)NC(=O)CCn1ccccc1=O
21168,CC(CNC(=O)c1cccnc1)NC(=O)CCn1ccccc1=O
21294,O=C(NCc1nnc2ccc(Cl)cn12)c1nsc2ccccc12
21569,C#CC(C)C(=O)C(O)c1ccncn1
21624,CC(C)C(=O)N(C)C1CC2CCC(C1)N2C(=O)CCC1CC1
21631,O=C(CCn1ccnc1)N1C2CCC1CC(CCF)C2
21997,CCC(=O)N1C2CCC1CC(NC(=O)CSCc1ncc[nH]1)C2
22011,CC(CF)C(=O)NCC1CCCN1C(=O)CCc1ncc[nH]1
22036,CCCC(C)CC(=O)N1CCCN(C(=O)CCc2ncc[nH]2)CC1
22039,O=C(CC(F)F)NCC1CCCN1C(=O)CCc1ncc[nH]1
22202,CC(NC(=O)N1CC2CCC2C1)c1cnccn1
22220,CC(C1CC1)N(C(=O)c1cnccn1)c1ccccc1
22223,CC(NC(=O)c1cnccn1)C1(S(C)(=O)=O)CC1
22252,CCC(=O)NC(C)C(=O)N1CCCC1CNC(=O)Cc1ncc[nH]1
22516,CC(C)CC(C(=O)NC1CNC(=O)C1)n1ccnc1
22809,CCCC(=O)Nc1cnn(CCN2CCCC2=O)c1
22847,O=C1CSCC(C(=O)Nc2cnn(C3CCCC3)c2)N1
23130,CCC(=O)Nc1ccc(NC(=O)CC(C)C(F)(F)F)cc1C
23295,CC(CC(F)(F)F)NC(=O)c1cnc2cccnn12
23517,O=C(NC1CC(n2ccnc2)C1)c1cnc2ncccn12
23812,CCC(CCCl)CNC(=O)C1CCCOC1
24158,COC(CN(C)c1cccc2nncn12)C(C)C
24648,NCc1nc[nH]c1C(=O)Nc1cccc2cn[nH]c12
24830,CC(C)N(CCNC(=O)CNS(N)(=O)=O)C(=O)c1cccnc1
25127,CC(C)C(CNC(=O)c1cn(C(C)C)cn1)NC(=O)c1cc[nH]n1
25347,CC(=O)Nc1ccc(C(=O)NC(C)C2CC2)nc1
25407,CCCS(=O)(=O)Nc1cccc(C(=O)N(C)Cc2ncon2)c1
25702,CCC(CNC(=O)C1CC1C1CCOCC1)NC(=O)c1cnccn1
25770,C=C(CC)CC(=O)CC1CCCN1
25792,CC(CC(C)(F)C1CCNC1)C(C)(C)C
26238,CCCC(C(=O)NC1CCNC1)C(C)C
26549,CN(C(=O)COC1CCNCC1)C1CCCNC1=O
26592,CC(COCc1ccccc1)NC(=O)c1ccccn1
26601,COCC(C)NC(=O)c1c(-c2ccncc2)noc1C
27042,O=C1NCC(COC(=O)c2ccccc2N2CCCCC2=O)N1
27143,c1cc(NCCCOC2CCOC2)nc(N2CCCCC2)n1
27189,O=C(OC(c1nc2ccccc2o1)C(F)(F)F)C1CCCS1(=O)=O
27254,CC(CNC(=O)CC1CCC(=O)N1)CNC(=O)c1nocc1Cl
27676,COCc1nccc(NC(=O)c2cc3cccn3cn2)n1
27712,O=C(C=C1CCSCC1)N(Cc1ncc[nH]1)c1cncc(Br)c1
27720,c1ccc(-c2nnc(N3CCCC3c3ncc[nH]3)s2)nc1
27893,CC(=O)C1CCN(C(=O)COC2CCCc3ccccc32)C1
27906,c1cc2c(cc1-c1nc(C3CCCN3)no1)CCCN2
27907,C#CC1CCCN1C(=O)c1ccc2c(c1)CCCCN2
27918,O=C(c1ccc2c(c1)CCCCN2)N1CCC(O)C1
28016,Cc1nccc(NCC(O)CNC(=O)c2cn3c(n2)CCCC3)n1
28111,COC(C)C(O)C(=O)N(C)C1CN(C(=O)CCc2cn[nH]c2)C1
28114,CC(C)CCCC(=O)NC1CCN(C(=O)CCc2cn[nH]c2)C1
28323,C#CC(CNC(=O)Cc1cncs1)CC(C)(C)C
28383,CC(=O)N(C)CCC(=O)NC1CCCCN(C(=O)C2COC2)C1
28490,CCC(CNC(=O)C(=O)N1CCN(CC(=O)N(C)C)CC1)C(C)C
28573,O=C(CCc1[nH]nc2c1CCCC2)NCCCC1C=NNC1=O
28778,CC(=O)NC(C)(C(=O)N1CCC(c2c[nH]c3ccccc23)CC1)C(C)C
29031,CN(C)Cc1nc(CNS(=O)(=O)c2cnc3sccc3c2)co1
29152,COCC(NC(=O)CC1C=NN(C)C1=O)c1ccccn1
29365,O=C(NCC1CC(n2cncn2)C1)C(F)=Cc1cnc[nH]1
29374,O=C(OCc1cnccn1)c1cncc(-n2ccnc2)n1
29426,CC(C(=O)NO)N1CCCCC1=O
29440,COCC(C)(NC(=O)c1ccc(S(N)(=O)=O)s1)C1CC1
29655,N#CCC(=O)NC1CNCC2(CC2)C1
29667,N#CC(C(=O)NC1CC=CC1)C1CCNCC1
29671,Cc1cccc2sc(NC(=O)C(C#N)C3CCNCC3)nc12
29673,Cc1cc2c(cc1NC(=O)C(C#N)C1CCNCC1)OCO2
29675,Cc1cccc2c1C(NC(=O)C(C#N)C1CCNCC1)CCC2
29678,Cc1n[nH]c2ncc(NC(=O)C(C#N)C3CCNCC3)cc12
29686,Cc1cc(NC(=O)C(C#N)C2CCNCC2)c2[nH]cnc2c1
29694,Cc1ccc(NC(=O)C(C#N)C2CCNCC2)cn1
29720,CCC(C)CCCCC(=O)NS(=O)(=O)c1ncc[nH]1
29842,O=C1SCCN1CCC(=O)N1CCCC1c1nnc2ccccn12
29898,O=C1CC(c2noc(-c3ccc4nnc(C(F)F)n4c3)n2)CN1
30433,CCN(CCNC(=O)C(C)COC)C(=O)CNc1ncccn1
30751,O=C(CCc1cncnc1)N1CCN(c2ccncn2)CC1
31046,CC(CNC(=O)c1cncnc1)NC(=O)C1CNC(=O)N1C
31470,O=CCCN1CCCC1=O
31471,O=C1CCCN1CCC(=O)N1C2CCC1CC(F)C2
31645,Cc1cnoc1C(=O)NCCC(C)NC(=O)c1cnsn1
31798,CC(C)CC(=O)NCC(C)NC(=O)c1ccc2nncn2c1
31867,O=C1CCCC(OC(=O)CC(C(F)F)n2ccnc2)CN1
31893,COCc1nnc(SC(C)C(=O)N2CCCCC2)s1
31899,CC(=O)N1CCN(C(=O)C(C)Sc2ncc3ccccn23)CC1
31914,CC(Sc1ccccn1)C(=O)N1CCCC1COC(F)F
31916,CSC(C)C(=O)N(C)C1CN(C(=O)C(C)Sc2ccccn2)C1
31930,COCCCn1c(SC(C)C(=O)c2c[nH]c3ccccc23)n[nH]c1=O
31957,COCC=Cc1cccc2c1NCC2
31965,CC(Cl)C(=O)c1ccc2c(c1)NCC2
31998,CC(CNC(=O)c1ccon1)N(C)C(=O)C1CCCC(=O)N1C
32012,CCCN(CCNC(=O)c1ccccn1)C1CCCN(C)C1=O
32018,CCN(CCNC(=O)c1ccncc1)C(=O)C1CCNC(=O)C1
32214,NC(=O)CC(O)C(=O)NC1CC(CCNC(=O)c2cscn2)C1
32227,CN(CC(=O)NC1CC(CCNC(=O)C2CCC(=O)N2)C1)C(N)=O
32383,CC(NC(=O)C1CNC(=O)N1)C(C)(C)NC(=O)c1cc[nH]n1
32415,CCCc1n[nH]c2ccc(C(=O)NCc3ccncn3)cc12
32616,O=C(Nc1cnn(C2CCCC2)c1)C1CCc2ccccc21
32955,O=C(CCC1CCCNC1)NOC1CCCC1
33243,COCCN1CC(CNC(=O)NCC23CC(CCO2)C3)CC1=O
33363,O=C1CC(NC(=O)c2ccc(-c3cn[nH]c3)cc2)CCN1
33613,CC(C)C(NC(=O)c1ccnn1C1CCCC1)c1ncc[nH]1
33638,CCN(C(=O)c1ccn(C)n1)C(C)CNC(=O)Cc1cnc[nH]1
33915,N#Cc1cncc(CC(=O)NCc2ccc3c(c2)CCCN3)c1
33929,O=C(Nc1ccc2c(c1)CCCN2)C(F)(F)c1ccncc1
34336,O=C(CCN1CCC2C(C1)OCc1cnnn12)N1CCCc2ccccc21
34425,CC1CCc2ccccc2N1CCNC(=O)COC1CCOCC1
34673,CCC(NC(=O)OC(C)(C)C)C1CCC(=O)N1
34794,CC(NC(=O)c1ccncc1)C1CCN(C(=O)CCNC(N)=O)C1
34811,CCC(NC(C)=O)C(=O)NCC1(CCNC(=O)c2ccncc2)CC1
35059,O=S(=O)(c1ccc2scnc2c1)N1CCN(c2cn[nH]c2)CC1
35439,CC(CNC(=O)c1ccc(-c2cc[nH]n2)s1)Nc1ncccn1
35473,O=C(OCc1cn[nH]c1)C1CC(=O)N(c2cn[nH]c2)C1
35516,CC(C)CC(CNC(=O)C1CCC(=O)N1C)NC(=O)c1cn[nH]c1
35612,O=C(Nc1ccc(-c2cc[nH]n2)cc1)c1cnc2cccnn12
35792,C=C(Cl)C(C)(C)C(=O)NC(CCOC)CNC(=O)C1CCC(=O)N1
35844,O=C(Cc1ccn(C2CCCC2)n1)NN1CCCC1=O
35886,CC(C)CCOCCNc1ncco1
36659,CC(CNC(=O)C(C)(C)C(F)(F)F)N(C)c1ncccn1
36705,CC(CNc1ncncc1Cl)NC(=O)c1cccc2cn[nH]c12
36823,CC(C)C(C)CC(=O)N1CCCC(NC(=O)CC#N)CC1
37776,O=C1CC(C(=O)Nc2cccc(-c3c[nH]cn3)c2)CCN1
38131,O=C(CCc1nccs1)NCC1CCn2cnnc2C1
38436,COCC1(C(=O)NCCN(C)C(=O)c2cnc[nH]2)CCOCC1
38598,COC(C)C=NN1CCCCC1=O
38623,CN(C(=O)C(C)(C)CC(C)(C)C)C1CCC(=O)NC1
38721,N#CCC(=O)NC1(CCNC(=O)C(O)Cc2c[nH]cn2)CCC1
39011,Cc1cccc(=O)n1CCCCNCc1cnc[nH]1
39108,c1n[nH]cc1Cc1nc(-c2ccn3cnnc3c2)no1
39173,Cc1ccc2nnc(C(=O)NCCCc3cnccn3)n2c1
39794,CN(C)C(=O)CN1CCCC(NC(=O)C2CCOCC2)C1=O
39872,O=C(CC1CCc2ccccc21)NCCCc1nnc2ccccn12
39918,CN1CC(C(=O)NCC(O)CNC(=O)CCc2cn[nH]c2)NC1=O
40316,Cn1cncc1CNC(=O)Nc1ccc2c(c1)NCC2
40319,O=C(NCCc1nc[nH]c1Br)c1ccc2c(c1)NCC2
40498,O=C(Cc1ccc2[nH]ncc2c1)NCC(CO)NC(=O)c1cc[nH]n1
40538,Cc1n[nH]c2ccc(C(=O)NCC(C)NC(=O)c3cc[nH]n3)cc12
40659,CCCC(NC(N)=O)C(=O)N1CCCC1CN(C)C(=O)C(C)C
40856,CCCCOCC(O)Cc1ncco1
40896,C=C(Br)CS(=O)(=O)NCc1cnco1
41168,CC(CCNC(=O)c1cc(C(C)(C)C)on1)NC(=O)c1cc[nH]n1
41201,CCCN(CCNC(=O)Cc1cn[nH]c1)C(=O)c1nocc1Cl
41442,O=C1CCC(C(=O)NCc2ccc(N3CCCC3)nc2)=NN1
41445,CNC(C)c1ccnc(N2CCNC(=O)CC2)c1
