A0239a,CCC(=O)NCc1nnc2n1CCCC2,../../aligned_files/A0239a/A0239a_ligand.sdf,../../aligned_files/A0239a/A0239a_apo-desolv.pdb
A0332a,CNS(=O)(=O)c1ccccc1Cl,../../aligned_files/A0332a/A0332a_ligand.sdf,../../aligned_files/A0332a/A0332a_apo-desolv.pdb
A0333a,CS(=O)(=O)NCCc1ccccc1,../../aligned_files/A0333a/A0333a_ligand.sdf,../../aligned_files/A0333a/A0333a_apo-desolv.pdb
A0341a,CC1=NN(c2ccccc2)C(=O)C1,../../aligned_files/A0341a/A0341a_ligand.sdf,../../aligned_files/A0341a/A0341a_apo-desolv.pdb
A0351c,CCS(=O)(=O)NCc1ccc2c(c1)OCO2,../../aligned_files/A0351c/A0351c_ligand.sdf,../../aligned_files/A0351c/A0351c_apo-desolv.pdb
A0351a,CCS(=O)(=O)NCc1ccc2c(c1)OCO2,../../aligned_files/A0351a/A0351a_ligand.sdf,../../aligned_files/A0351a/A0351a_apo-desolv.pdb
A0351b,CCS(=O)(=O)NCc1ccc2c(c1)OCO2,../../aligned_files/A0351b/A0351b_ligand.sdf,../../aligned_files/A0351b/A0351b_apo-desolv.pdb
A0354a,CC1(NC(=O)C2CC2)CCS(=O)(=O)C1,../../aligned_files/A0354a/A0354a_ligand.sdf,../../aligned_files/A0354a/A0354a_apo-desolv.pdb
A0359a,CN(C)Cc1ccc(C#N)cc1,../../aligned_files/A0359a/A0359a_ligand.sdf,../../aligned_files/A0359a/A0359a_apo-desolv.pdb
A0365a,Cn1ccc(NCc2ccccc2)n1,../../aligned_files/A0365a/A0365a_ligand.sdf,../../aligned_files/A0365a/A0365a_apo-desolv.pdb
A0375a,COc1ccccc1NC(N)=S,../../aligned_files/A0375a/A0375a_ligand.sdf,../../aligned_files/A0375a/A0375a_apo-desolv.pdb
A0375b,COc1ccccc1NC(N)=S,../../aligned_files/A0375b/A0375b_ligand.sdf,../../aligned_files/A0375b/A0375b_apo-desolv.pdb
A0375c,COc1ccccc1NC(N)=S,../../aligned_files/A0375c/A0375c_ligand.sdf,../../aligned_files/A0375c/A0375c_apo-desolv.pdb
A0379a,CNCc1ccc(C(F)(F)F)cc1,../../aligned_files/A0379a/A0379a_ligand.sdf,../../aligned_files/A0379a/A0379a_apo-desolv.pdb
A0387a,COCC(=O)Nc1c(C)cc(C)cc1C,../../aligned_files/A0387a/A0387a_ligand.sdf,../../aligned_files/A0387a/A0387a_apo-desolv.pdb
A0395a,CC(CO)(CO)NC(=O)Nc1ccccc1,../../aligned_files/A0395a/A0395a_ligand.sdf,../../aligned_files/A0395a/A0395a_apo-desolv.pdb
A0395b,CC(CO)(CO)NC(=O)Nc1ccccc1,../../aligned_files/A0395b/A0395b_ligand.sdf,../../aligned_files/A0395b/A0395b_apo-desolv.pdb
A0396a,COCc1nnc(N)s1,../../aligned_files/A0396a/A0396a_ligand.sdf,../../aligned_files/A0396a/A0396a_apo-desolv.pdb
A0412a,CCn1c(NC(C)=O)nc2ccccc21,../../aligned_files/A0412a/A0412a_ligand.sdf,../../aligned_files/A0412a/A0412a_apo-desolv.pdb
A0416a,Cc1ccc(NC(=O)C2CCCO2)nc1,../../aligned_files/A0416a/A0416a_ligand.sdf,../../aligned_files/A0416a/A0416a_apo-desolv.pdb
A0428a,CN(C)S(=O)(=O)c1cccnc1,../../aligned_files/A0428a/A0428a_ligand.sdf,../../aligned_files/A0428a/A0428a_apo-desolv.pdb
A0432a,Nc1ccc(-c2ncno2)cc1,../../aligned_files/A0432a/A0432a_ligand.sdf,../../aligned_files/A0432a/A0432a_apo-desolv.pdb
A0437a,CCNc1ccc(C)nn1,../../aligned_files/A0437a/A0437a_ligand.sdf,../../aligned_files/A0437a/A0437a_apo-desolv.pdb
A0443a,Cc1cn2ccccc2n1,../../aligned_files/A0443a/A0443a_ligand.sdf,../../aligned_files/A0443a/A0443a_apo-desolv.pdb
A0446a,CNC(=O)c1cnc(C)s1,../../aligned_files/A0446a/A0446a_ligand.sdf,../../aligned_files/A0446a/A0446a_apo-desolv.pdb
A0717a,Cc1n[nH]c(C)c1S(=O)(=O)N(C)C,../../aligned_files/A0717a/A0717a_ligand.sdf,../../aligned_files/A0717a/A0717a_apo-desolv.pdb
A0719a,CC(CS(N)(=O)=O)c1ccccc1,../../aligned_files/A0719a/A0719a_ligand.sdf,../../aligned_files/A0719a/A0719a_apo-desolv.pdb
A0719b,CC(CS(N)(=O)=O)c1ccccc1,../../aligned_files/A0719b/A0719b_ligand.sdf,../../aligned_files/A0719b/A0719b_apo-desolv.pdb
