id,smiles,tags
99664,O=Cc1ccc(F)cc1NC(=O)c1ccncc1S,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99665,C#Cc1ccc(F)cc1NC(=O)c1ccncc1S,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99666,Cc1ccc(F)cc1N(C)C(=O)c1ccncc1S,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99667,CCc1ccc(F)cc1NC(=O)c1ccncc1S,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99668,Cc1c(Br)cc(F)cc1NC(=O)c1ccncc1O,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99669,O=C(c1ccncc1F)N1CCc2ccc(F)cc21,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99670,O=C(Nc1cc(F)ccc1CO)c1ccncc1O,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99671,Cc1c(F)cc(F)cc1NC(=O)c1ccncc1O,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99672,Cc1cc(F)c(F)cc1NC(=O)c1ccncc1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99673,Cc1cnccc1C(=O)Nc1cc(F)cc(C)c1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99674,Cc1cnccc1C(=O)Nc1cc(F)ccc1C=O,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99675,C#Cc1ccc(F)cc1NC(=O)c1ccncc1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99676,Cc1cnccc1C(=O)N(C)c1cc(F)ccc1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99677,CCc1ccc(F)cc1NC(=O)c1ccncc1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99678,Cc1cc(Br)c(F)cc1NC(=O)c1ccncc1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99679,Cc1cnccc1C(=O)Nc1cc(F)cc(Br)c1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99680,Cc1cnccc1C(=O)Nc1cc(F)ccc1CO,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99681,Cc1cc(O)c(F)cc1NC(=O)c1ccncc1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99682,Cc1cnccc1C(=O)Nc1cc(F)cc(F)c1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99683,Cc1cnccc1C(=O)Nc1cc(F)ccc1C#N,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99684,Cc1cnccc1C(=O)Nc1c(C)ccc(F)c1Br,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99685,Cc1cnccc1C(=O)N1CCc2ccc(F)cc21,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99686,O=C(c1ccncc1O)N1CCc2ccc(F)cc21,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99687,Cc1ccc(F)c(Br)c1NC(=O)c1ccncc1O,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99688,N#Cc1ccc(F)cc1NC(=O)c1ccncc1O,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99689,Cc1cc(O)c(F)cc1NC(=O)c1ccncc1O,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99690,Cc1ccc(F)c(Br)c1NC(=O)c1ccncc1Cl,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99691,Cc1ccc(F)c(Br)c1NC(=O)c1ccncc1F,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99692,Cc1c(F)cc(F)cc1NC(=O)c1ccncc1F,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99693,Cc1cc(F)c(F)cc1NC(=O)c1cc[n+]([O-])cc1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99694,Cc1cc(F)cc(NC(=O)c2cc[n+]([O-])cc2)c1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99695,O=Cc1ccc(F)cc1NC(=O)c1cc[n+]([O-])cc1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
